custom_id,choice_index,message_content,inclusionChatGPTClean,response.body.model
510,4,"This study should be included because it uses online survey data on perceptions of air pollution (visual and olfactory) as explanatory variables for self-perceived health and well-being. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
593,0,"This study should be included because it combines field PM2.5 measurements with door-to-door survey data focusing on indoor air pollution (PM2.5) and related perceptions and willingness to pay after stove renovations. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
593,1,"This study uses door-to-door survey data (plus field PM2.5 measurements) focusing on household (indoor) PM2.5 exposure, risk perceptions, and willingness to pay, so it meets all inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
593,2,"This study uses door-to-door survey data plus field PM2.5 measurements to evaluate indoor air pollution (stove renovation) and related perceptions/willingness, so it meets all inclusion criteria.  
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
593,3,"This study should be included because it combines door-to-door survey data with field PM2.5 measurements to assess indoor air pollution exposure, perceptions, and willingness to pay related to stove renovation. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
593,4,"This study should be included because it combines door-to-door survey data with field PM2.5 measurements to examine the impact of stove renovation on indoor air pollution exposure, risk perception, and willingness to pay.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
252,0,"Included — the paper uses Chinese societal survey data on air pollution perception as an explanatory variable affecting environmental governance satisfaction, meeting all inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
252,1,"The study uses Chinese societal survey data focused on air pollution perceptions as an explanatory variable affecting environmental governance satisfaction, so it meets all inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
252,2,"Include — uses Chinese societal survey data and examines air pollution perception (an air-pollution-related explanatory variable) in relation to environmental governance satisfaction.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
252,3,"Include — the paper uses Chinese societal survey data and analyzes air pollution perception (a pollution-focused air quality perception) as an explanatory variable affecting environmental governance satisfaction.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
252,4,"Include — the study uses Chinese societal survey data on air pollution perceptions as a primary explanatory variable affecting environmental governance satisfaction.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
58,0,"Included — the study combines direct measurements of indoor/outdoor particulate pollution with a student questionnaire on health/behavior, meeting the survey and air pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
58,1,"Included — the study combines direct measurements of indoor/outdoor particulate pollution with a questionnaire on students' health/behavior, meeting the requirement for survey data on air pollution impacts.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
58,2,"This study should be included because it combines direct measurements of indoor/outdoor particulate pollution with questionnaire survey data on students' health and well-being related to air quality. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
58,3,"Included — the study combines measured indoor/outdoor particulate pollution data with questionnaire survey data on students' symptoms/well‑being, meeting the survey and air pollution focus criteria.
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
58,4,"The study should be included because it combines direct measurements of indoor/outdoor particulate pollution with questionnaire survey data on students' symptoms and well-being related to air quality. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
202,0,"Included — Prospective cohort study using repeated health surveys of students with ambient PM2.5 as the key explanatory variable affecting health behaviors.

output_json
{""inclusion"": [""included""]}",included,gpt-5-mini-2025-08-07
202,1,"This study should be included because it uses repeated health surveys of university students and analyzes ambient PM2.5 as the key explanatory variable affecting health behaviors. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
202,2,"Include — longitudinal survey of college students' health behaviors using ambient PM2.5 as the explanatory variable. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
202,3,"Include — prospective cohort study using repeated health surveys of students with ambient PM2.5 as the key explanatory variable.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
202,4,"Included — prospective cohort using repeated health surveys to assess college students' behaviors with ambient PM2.5 as the explanatory (air pollution) variable.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
666,0,"The study should be included because it uses survey data from 350 private car owners to analyze how haze (air pollution) influences travel mode choice, with air pollution treated as the key explanatory variable.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
666,1,"Include — the study uses survey data from 350 private car owners and examines haze (air pollution) as an explanatory variable influencing travel mode choice.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
666,2,"This study should be included because it uses survey data from 350 private car owners to analyze how haze/air pollution (an explanatory variable) affects travel mode choice. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
666,3,"The paper should be included because it uses survey data from 350 private car owners to analyze how haze (air pollution) levels influence travel mode choice, meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
666,4,"This study should be included because it uses survey data from 350 private car owners and directly analyzes how haze (air pollution) influences travel mode choice. 
output_json
{""inclusion"": [""included""]}",included,gpt-5-mini-2025-08-07
246,0,"Include — the study evaluates a household air pollution awareness programme and reports results from lung health awareness questionnaires (survey data) and behaviour change, so it meets the inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
246,1,"Include — the paper evaluates a household air pollution and tobacco awareness programme and reports questionnaire-based lung health awareness and behaviour-change survey data, so it meets the study's criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
246,2,"Included — the study evaluates an awareness intervention targeting household air pollution (biomass and tobacco smoke) and reports survey-based lung health awareness questionnaires and behavior-change outcomes.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
246,3,"This study should be included — it evaluates a household air pollution and tobacco awareness programme using lung health awareness questionnaires (survey data) and measures behavior change related to indoor air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
246,4,"The study should be included because it evaluates a household air pollution and tobacco awareness intervention and reports lung-health awareness questionnaire (survey) results and behavior-change outcomes related to indoor air pollution.

output_json
{""inclusion"": [""included""]}",included,gpt-5-mini-2025-08-07
212,0,"This paper is excluded because it is a cost-benefit/regression analysis using administrative and secondary data (with some field data for cost estimates) rather than a study that primarily uses survey data related to air pollution or air quality as a main research method.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
212,1,"Include — cost-benefit analysis focusing on air pollution control in China that uses field survey data alongside other sources as primary data for the study. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
212,2,"This study should be included because it uses field survey data alongside other sources to perform a cost-benefit analysis of air pollution control policies focused on emissions in China. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
212,3,"Include — the study directly addresses air pollution (policy-driven emission reductions) and reports using field surveys among its data sources to perform a cost–benefit analysis of air pollution control measures in China.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
212,4,"This study should be included because it uses field survey data (alongside secondary sources) to perform a cost-benefit analysis of policies explicitly targeting air pollution in China. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
1,0,"Includes survey-based analysis linking relative outdoor air pollution (PM2.5, PM10, NO2) to vacationers' perceptions of destination restorative qualities, so it meets all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
1,1,"Include — study uses survey-based data plus secondary air quality measures to examine how relative air pollution affects vacationers' perceived destination restorative qualities, meeting all criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
1,2,"This study should be included because it uses survey data combined with secondary air quality measures to examine how (relative) outdoor air pollution influences vacationers' perceptions. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
1,3,"This study should be included because it uses survey data alongside objective air pollution measures (PM2.5, PM10, NO2) to examine how relative air quality influences vacationers' perceptions.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
1,4,"Include — the study uses survey data combined with second‑hand air pollution measures (PM2.5, PM10, NO2) and analyzes air quality as an explanatory variable affecting vacationers' perceptions.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
477,0,"Included — the paper uses a contingent valuation survey to estimate willingness to pay for better air quality (air pollution), meeting the requirement for survey-based research focused on air quality.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
477,1,"The study focuses on water quality (and public-good valuation) rather than air pollution/air quality, so it does not meet the air pollution survey criterion and should be excluded.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
477,2,"Excluded — although the paper uses a contingent valuation survey, the keywords and focus (water-quality/public-goods) indicate it does not study air pollution or air-quality survey data. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
477,3,"The paper should be included because it uses a contingent valuation survey to estimate willingness-to-pay for better air quality, satisfying the requirement of survey data focused on air quality outcomes. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
477,4,"Included — the paper uses a contingent valuation survey to estimate willingness to pay for better air quality, meeting the requirement of survey data focused on air quality.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
476,0,"This paper should be included because it uses a contingent valuation survey to estimate willingness to pay for better air quality, directly addressing air pollution/air quality as the outcome of interest. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
476,1,"Include — the paper uses a contingent valuation survey to empirically assess willingness to pay for better air quality (air pollution), satisfying both the survey-method and air-quality focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
476,2,"Included — the paper reports an empirical contingent valuation survey on willingness to pay for better air quality (air pollution), meeting the survey and pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
476,3,"Include — the paper uses a contingent valuation survey to estimate willingness to pay for better air quality (air pollution), so it meets the survey-data and air-quality focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
476,4,"Include — the paper conducts a contingent valuation survey to estimate willingness to pay for better air quality, so it uses survey data with air pollution/air quality as the primary outcome.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
576,0,"Include — an online survey study of Barcelona residents examining acceptance and perceptions of a low-emission zone aimed at reducing urban air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
576,1,"This paper should be included because it uses an online survey to study public acceptance of a low emission zone aimed at reducing urban air pollution and examines air quality/pollution-related perceptions. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
576,2,"Include — the paper uses an online survey to examine public acceptance and perceptions of a low-emission zone aimed at reducing urban air pollution, meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
576,3,"Include — this paper uses a primary online survey to study public attitudes toward a low emission zone aimed at reducing urban air pollution, directly meeting the air pollution and survey criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
576,4,"The study uses an online self-administered survey of Barcelona residents to examine attitudes toward a low emission zone aimed at reducing urban air pollution, so it meets the inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
200,0,"This study should be included because it combines occupant questionnaire survey data with measured indoor pollutant concentrations (formaldehyde, TVOC, CO2) and examines perceptions and health symptoms related to indoor air pollution. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
200,1,"The study should be included because it uses questionnaire survey data on occupants' perceptions and SBS symptoms and directly measures indoor air pollution indicators (formaldehyde, TVOC, CO2) in public buildings.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
200,2,"Include — the study combines measured indoor air pollution (formaldehyde, TVOC, CO2) with occupant questionnaires on IAQ and SBS symptoms, meeting the survey and air-pollution focus criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
200,3,"Include — the study measures indoor pollutant concentrations (formaldehyde, TVOC, CO2) and collects occupant survey data on indoor air quality and SBS, meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
200,4,"Include — the study combines occupant questionnaires on indoor air quality and SBS symptoms with measured indoor pollutant concentrations (formaldehyde, TVOC, CO2), so it uses survey data focused on indoor air pollution.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
584,0,"Include — the study uses a visitor/employee questionnaire to assess perceptions of indoor air quality and related symptoms in a museum, meeting the survey-method requirement and focusing on indoor air quality/pollution aspects.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
584,1,"Include — the study uses a primary questionnaire survey of visitors and staff about indoor air quality perception and pollution-related symptoms in a museum setting, meeting the criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
584,2,"The paper should be included because it uses survey data to assess perceptions of indoor air quality (including dust and related pollutants) and links these perceptions to health symptoms in a museum setting.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
584,3,"Included — the study uses a primary questionnaire survey of visitors and employees focused on indoor air quality perceptions and related health symptoms (dust, dry air, irritations), meeting the air quality/pollution survey criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
584,4,"The study uses a visitor/employee questionnaire to assess perceptions of indoor air quality and related pollution-related symptoms (dust, dry air, irritations), so it meets the survey method and air pollution/air quality focus and should be included.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
364,0,"This study should be included because it uses survey data (800 respondents) addressing perceptions of risks from poor indoor air quality (air pollution) and adoption of IAQ management technologies. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
364,1,"This paper should be included because it uses survey data to study indoor air quality (pollution-related perceptions and protective technology adoption), meeting the survey-method and air pollution focus criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
364,2,"Included — primary survey study (800 respondents) examining indoor air quality perceptions, health risk perceptions, and adoption of IAQ management technologies, directly addressing indoor air pollution.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
364,3,"This paper should be included because it uses survey data to study indoor air quality (IAQ) perceptions and adoption of IAQ technologies with a focus on health risks from poor IAQ (i.e., air pollution), meeting all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
364,4,"Include — the paper uses survey data on indoor air quality perceptions and adoption of air-purifying technologies, focusing on health risks from poor IAQ (indoor air pollution). 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
630,0,"Included — a cross-sectional survey study of indoor air pollution knowledge and practices in a rural setting, directly addressing IAP as the primary focus.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
630,1,"This is a cross-sectional survey study using questionnaire data that directly examines indoor air pollution knowledge and practices, so it should be included.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
630,2,"This is a cross-sectional survey study using structured interviews to assess awareness and practices regarding indoor air pollution and its health effects, so it meets the inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
630,3,"This should be included — a cross-sectional survey using structured interviews that directly assesses awareness, practices, and exposures related to indoor air pollution in a rural population.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
630,4,"This is a cross-sectional survey study using structured interviews that directly assesses knowledge and practices related to indoor air pollution, so it should be included.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
72,0,"This paper is a conceptual policy discussion of indoor air quality and does not report any survey data or empirical survey-based analysis, so it does not meet the inclusion criteria. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
72,1,"Excluded — this is a policy/review discussion of indoor air quality and does not report any survey data or empirical survey-based analysis.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
72,2,"Excluded — this is a conceptual policy paper on indoor air quality and does not present or analyze survey data as a primary research method.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
72,3,"Excluded — the paper is a policy review/discussion of indoor air quality and interventions and does not report using survey data as a primary research method.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
72,4,"Excluded — this is a conceptual/policy discussion of indoor air pollution with no indication of survey data or survey-based empirical methods.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
634,0,"Included — a cross-sectional KAP questionnaire study of the general population explicitly about indoor air pollution, meeting the survey-method and air pollution focus criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
634,1,"Include — this is a cross-sectional KAP study using questionnaires on indoor air pollution, assessing knowledge, behaviors, and preventive practices among the general population.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
634,2,"This is a cross-sectional KAP survey using questionnaire data that directly examines indoor air pollution knowledge, habits, and preventive behaviors, so it meets the inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
634,3,"This cross-sectional KAP study uses questionnaire survey data focused on indoor air pollution knowledge, habits, and preventive behaviors, so it meets the inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
634,4,"This paper should be included because it is a cross-sectional KAP survey using questionnaire data that directly examines knowledge, behaviors, and perceptions related to indoor air pollution.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
351,0,"This study should be included because it uses a survey as the primary method to assess indoor air quality, occupants' perceptions/awareness, and related health symptoms—directly addressing air pollution/air quality. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
351,1,"This study uses a survey of 100 laboratory occupants to assess indoor air quality knowledge, perceived health symptoms, and personality correlates, so it meets the criteria of survey-based research focused on indoor air pollution/IAQ. 
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
351,2,"This study uses survey data on indoor air quality awareness and occupants' health symptoms, directly addressing air pollution/air quality, so it should be included.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
351,3,"Include — survey of 100 laboratory occupants assessing indoor air quality knowledge, health symptoms and awareness using questionnaire data, directly focusing on indoor air pollution/IAQ.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
351,4,"This paper should be included because it uses survey data to assess indoor air quality, occupants' awareness and health symptoms related to indoor air pollution at a university laboratory. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
95,0,"This study should be included because it uses survey data (Relative Importance Weight benchmark) and focuses on indoor air quality and Sick Building Syndrome as primary outcomes in the context of building renovation.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
95,1,"This study should be included because it uses survey-based data (RIW benchmark) specifically addressing indoor air quality and Sick Building Syndrome as central outcomes in a sustainable building renovation context.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
95,2,"This study should be included because it uses a survey-based Relative Importance Weight benchmark and SEM to assess indoor air quality and Sick Building Syndrome (air pollution/IAQ-related outcomes), meeting the requirement for survey data focused on air quality. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
95,3,"This study should be included because it uses survey data (RIW benchmark) as a primary method and directly focuses on indoor air quality (and Sick Building Syndrome) as the central outcome for their decision-support modelling.  
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
95,4,"This study should be included because it uses survey-based Relative Importance Weighting and SEM focusing on indoor air quality and Sick Building Syndrome as primary outcomes/explanatory variables.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
667,0,"Included — the study combines analytical measurements of indoor air pollutants with worker questionnaires on air quality perceptions, directly addressing indoor air pollution as the primary outcome.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
667,1,"This study should be included because it evaluates indoor air pollutants and uses worker questionnaires (survey data) on air quality perceptions as part of a cross-sectional research design.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
667,2,"Include — observational study measuring indoor air pollutants and collecting worker survey data on air quality perceptions, so it meets all inclusion criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
667,3,"This study should be included because it combines worker questionnaires (survey data) with measurements of indoor air pollutants to assess indoor air quality and perceptions related to pollution/occupational health.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
667,4,"Included — it's a cross-sectional study of indoor air quality that combines pollutant measurements with worker questionnaire (survey) data on air quality perceptions.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
117,0,"Excluded — the study primarily investigates thermal comfort and indoor environment perceptions (using CO2 as a ventilation proxy) rather than focusing on air pollution or pollution-focused perceptions as the primary outcome.

output_json
{
  ""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
117,1,"Excluded — although the study uses questionnaires and measures CO2, its primary focus is thermal comfort and ventilation rather than air pollution or pollutant-focused air quality perceptions.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
117,2,"Excluded — the study uses occupant surveys and CO2 measurements but primarily investigates thermal comfort and ventilation strategies, not air pollution (pollutant-focused) as the main outcome or explanatory variable.

output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
117,3,"Excluded — the study primarily examines thermal comfort and ventilation in office buildings (with subjective comfort surveys) and only indirectly addresses indoor air quality via CO2/ventilation rather than focusing on air pollution or pollutant perceptions as the main outcome. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
117,4,"This paper should be excluded because, although it uses survey data on indoor air quality perception and measures CO2, its primary focus is thermal comfort and ventilation in buildings rather than air pollution as the main outcome or explanatory variable. 
output_json
{
""inclusion"": [""excluded""]
}",excluded,gpt-5-mini-2025-08-07
629,0,"This study uses structured questionnaires plus measured PM2.5 data to examine haze (air pollution) effects on elderly behavior and health, so it meets the inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
629,1,"Include — the study uses structured questionnaires plus measured PM2.5 data to examine haze (air pollution) effects on elderly behavior and health.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
629,2,"Include — the paper uses structured questionnaires together with measured PM2.5 and environmental data to examine how haze (air pollution) and perceptions of it affect elderly behavior and health in urban greenspaces.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
629,3,"The study uses structured survey data plus measured PM2.5 concentrations to assess how haze/air pollution affects elderly behavior and health, so it meets the inclusion criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
629,4,"The study should be included because it uses structured questionnaires and measured PM2.5 data to examine how haze (air pollution) affects elderly behavior and health, meeting all criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
143,0,"This study should be included because it uses travel survey data to assess individual exposure to traffic-related air pollution (ultrafine particles and black carbon), with air pollution as the primary outcome. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
143,1,"Included — the study uses travel survey data linked to exposure surfaces to evaluate exposure to traffic-related air pollution (ultrafine particles and black carbon), meeting the survey and air pollution criteria.
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
143,2,"This study should be included because it explicitly uses travel survey data to assess daily exposure to traffic-related air pollution (ultrafine particles and black carbon), directly meeting the survey and pollution-focused criteria.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
143,3,"Include — the study directly uses travel survey data to assess daily exposure to traffic-related air pollution (ultrafine particles and black carbon), meeting the survey and air pollution focus criteria.
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
143,4,"Include — the study uses travel survey data combined with exposure surfaces to assess individual exposure to traffic-related air pollution (ultrafine particles and black carbon), meeting the survey and air pollution criteria.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
479,0,"Includes because it uses Chinese General Social Survey data to analyze determinants of air-quality perception (an air pollution–related outcome) in China.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
479,1,"Include — empirical study using the Chinese General Social Survey (CGSS) to analyze determinants of air-quality perception (related to urban air pollution) via ordered logistic regression.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
479,2,"Include — this study uses CGSS 2010 survey data to analyze air-quality perception in China, focusing on perceptions related to urban air pollution and meeting the survey-data requirement.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
479,3,"This study should be included because it uses CGSS survey data to analyze determinants of air-quality perception (focused on air pollution) as the primary outcome. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
479,4,"This study should be included because it uses survey data (CGSS 2010) and empirically analyzes air-quality perception related to air pollution in China.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
457,0,"This survey-based study analyzes primary questionnaire data on awareness of air pollution and its determinants in Isfahan, Iran, directly meeting the inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
457,1,"Include — survey-based study (n=400) examining determinants of awareness about air pollution in Isfahan, directly addressing air pollution perceptions. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
457,2,"This study uses primary survey data to assess awareness of air pollution and its determinants, so it meets the inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
457,3,"Included — it's a survey-based study analyzing determinants of air pollution awareness (the primary outcome) using questionnaire data from 400 participants in Isfahan. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
457,4,"Include — a survey-based study of 400 respondents examining determinants of air pollution awareness/perceptions, directly addressing air pollution as the primary topic.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
326,0,"The study should be included because it uses survey data of migrant workers and examines the impact of air pollution information disclosure on labour supply in China.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
326,1,"This study should be included because it uses survey data on migrant workers and examines how air pollution (via information disclosure) affects labour supply in China.

output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
326,2,"Include — the study uses survey data of migrant workers and analyzes the effect of air pollution information disclosure (an air pollution-related explanatory variable) on labour supply in China.
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
326,3,"Include — the study uses survey data of migrant workers and examines air pollution (information disclosure) as an explanatory variable affecting labor supply in China.
output_json
{
  ""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
326,4,"The study uses survey data of migrant workers and examines the effect of air pollution information disclosure (an air pollution-related explanatory variable) on labour supply, so it meets all inclusion criteria. 
output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
129,0,"Include — the study uses a large population-representative survey to derive time-activity/travel behavior and integrates land use regression and infiltration data to estimate individual air pollution exposures.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
129,1,"Included — the study uses a large population-representative survey to derive time-activity patterns and integrates land use regression and infiltration data to estimate dynamic exposures to PM2.5, BC, and NO2.

output_json
{
""inclusion"": [""included""]
}",included,gpt-5-mini-2025-08-07
