custom_id,choice_index,message_content,inclusionChatGPTClean,response.body.model
392,1,"Excluded because the study uses content analysis of media articles rather than survey data on air pollution.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
392,2,"This paper is excluded because it conducts a media content analysis rather than using survey data on air pollution.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
392,3,"This paper is excluded because it is a content analysis of media coverage and does not use survey data.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
392,4,"Excluded because it uses content analysis of media coverage rather than survey data related to air pollution.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
393,0,"This study uses a cross-sectional survey on air pollution-related perceptions and practices, focusing directly on how perceived air quality affects waste burning behavior and thus meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
393,1,"The paper uses a cross-sectional survey to assess perceptions and practices around open waste burning’s contribution to air pollution and health risks, directly meeting inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
393,2,"This study uses a cross‐sectional survey to examine perceptions and practices related to open waste burning and its contribution to outdoor air pollution in Nepal, meeting all criteria for inclusion.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
393,3,"This study uses a cross-sectional survey to assess perceptions and practices related to open waste burning and its impact on air pollution, meeting all inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
393,4,"This cross-sectional survey uses primary survey data to examine perceptions and practices related to open waste burning and its impact on air pollution in Nepal, meeting all inclusion criteria.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
394,0,"This paper is an opinion piece on air quality regulation and does not present survey-based research data.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
394,1,"Excluded because this is a policy opinion document rather than a survey-based research study.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
394,2,"This is an expert opinion/regulatory statement, not a survey‐based research study, so it does not meet the inclusion criteria.

output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
394,3,"This is a regulatory opinion piece rather than an empirical survey-based research study on air pollution, so it is excluded.

output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
394,4,"This is a policy opinion on air quality regulation rather than a research study using survey data on air pollution.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
395,0,"This is an opinion piece with speculative market commentary and no survey-based research data, so it does not meet the inclusion criteria.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
395,1,"This is an opinion piece without any survey data or primary research methods.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
395,2,"Excluded because it is an opinion/market analysis piece without any survey data or empirical research methods.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
395,3,"This is an opinion piece without any survey data, so it does not meet the research survey requirement.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
395,4,"This paper is an opinion piece without any survey data or empirical research on air pollution.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
396,0,"This paper is excluded because it does not use survey data as a primary research method, but rather focuses on emission inventory methodologies.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
396,1,"This paper is an opinion piece on emission inventory methodologies and does not involve survey data as a primary research method.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
396,2,"This paper is excluded because it is an opinion piece on emission inventory methodologies and does not involve any survey data related to air pollution.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
396,3,"This paper is excluded because it is an opinion piece on emission inventories and does not use any survey data.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
396,4,"This paper is excluded because it does not use survey data as a primary research method but instead focuses on emission inventory methodologies.  
output_json  
{""inclusion"":[""excluded""]}",excluded,o4-mini-2025-04-16
397,0,"This is an opinion piece on policy recommendations rather than a research study employing survey data, so it is excluded.

output_json
{""inclusion"":[""excluded""]}",excluded,o4-mini-2025-04-16
397,1,"This paper is an opinion piece and does not use survey data as a primary research method, so it is excluded.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
397,2,"This paper is an opinion piece on policy directives with no survey data, so it does not meet the criteria for inclusion.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
397,3,"Excluded because it is an opinion piece without any survey data as a primary research method.  
output_json  
{ ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
397,4,"This paper is an opinion piece without any survey-based empirical data on air pollution, so it is excluded.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
398,0,"This paper uses primary contingent valuation survey data to assess willingness to pay for reduced air pollution health damage, directly focusing on air pollution.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
398,1,"This paper uses a contingent valuation survey examining willingness to pay for reduced health damage from air pollution, directly meeting the criteria for inclusion.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
398,2,"The paper uses contingent valuation survey data to measure willingness to pay for reductions in air pollution health impacts, directly meeting the inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
398,3,"This paper employs a contingent valuation survey to assess willingness to pay for reduced outdoor air pollution, directly meeting the criterion of survey-based research focused on air pollution.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
398,4,"This paper is included because it employs a contingent valuation survey to measure willingness to pay for reductions in air pollution–related health damage.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
399,0,"This paper uses a large-scale survey to assess adolescents’ awareness and behaviors related to outdoor air pollution exposure.  
output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
399,1,"This study uses nationally representative survey data to assess adolescents’ awareness and behaviors concerning outdoor air pollution exposure, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
399,2,"Included: This study uses national survey data to assess adolescents’ perceptions and behaviors related to outdoor air pollution exposure.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
399,3,"This study uses nationally representative survey data on air pollution perceptions and behaviors among adolescents, focusing on air pollution as the primary topic, so it meets all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
399,4,"This study uses nationally representative survey data to assess adolescents’ awareness, perceptions, and behaviors specifically related to outdoor air pollution, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
400,0,"This study uses parent-reported survey data (SDQ) and ground-monitored outdoor air pollution exposures to assess associations, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
400,1,"This study is excluded because it does not collect survey data on air pollution or air quality (it uses monitoring data for pollution and a behavioral questionnaire unrelated to air quality).  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
400,2,"Included because it combines parent-reported survey data on child behavior with measured outdoor air pollution exposures as the key explanatory variable.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
400,3,"This study uses ambient monitoring data for pollution exposure rather than survey‐based air quality data, so it does not meet the survey criterion and is excluded.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
400,4,"This study uses parent‐reported survey data (SDQ) and links outdoor air pollutant exposures as explanatory variables for preschoolers’ behavioral difficulties, meeting the inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
401,0,"This study analyzes random roadside survey data on vehicle emissions, focusing on air pollution outcomes and testing an I/M program.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
401,1,"This study uses large-scale roadside survey data of vehicle emissions to assess air pollution outcomes under California’s Smog Check program.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
401,2,"This paper should be included because it analyzes roadside survey data on vehicle emissions, focusing directly on air pollution outcomes.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
401,3,"This study analyzes roadside survey data on vehicle emissions, directly addressing air pollution through primary survey methods.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
401,4,"This paper should be included because it uses primary roadside survey data to assess vehicle emissions (air pollution) as its main focus.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
402,0,"This study is excluded because it focuses on general indoor environment perceptions (ventilation, dryness) rather than air pollution exposures or pollutant-related indicators.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
402,1,"This study assesses general perceptions of indoor air comfort and ventilation-related symptoms rather than focusing on air pollution exposure or pollution-related quality measures, so it is excluded.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
402,2,"This study uses survey data but focuses on general indoor environment perceptions and psychosocial factors rather than air pollution per se, so it is excluded.  
output_json  
{""inclusion"":[""excluded""]}",excluded,o4-mini-2025-04-16
402,3,"This study surveys general perceived indoor environmental quality (e.g., ventilation, dryness) rather than focusing on air pollution or pollutant exposure.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
402,4,"This study surveys perceptions of indoor air comfort factors (e.g., ventilation, dryness) rather than focusing on air pollution exposures or pollution‐related outcomes, so it is excluded.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
403,0,"This is a survey-based study of perceived indoor air quality and related symptoms in hospitals, directly addressing indoor air pollution aspects.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
403,1,"This study uses a survey of hospital workers to link ventilation system quality with perceived indoor air quality and related symptoms, thus meeting the criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
403,2,"This study uses an indoor air questionnaire to assess perceived indoor air quality and related symptoms in hospitals, focusing on ventilation as it pertains to indoor air pollution.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
403,3,"This study uses survey data on perceived indoor air quality but focuses on ventilation system performance rather than air pollution exposures per se, so it does not meet the criteria.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
403,4,"This study uses survey data on perceived indoor air quality (IAQ) and links IAQ outcomes to ventilation system conditions in hospitals, meeting inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
404,0,"This paper should be included because it uses primary survey data to investigate perceptions and health impacts of traffic-related air pollution.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
404,1,"This study uses primary survey data to examine perceptions and health impacts of traffic-related air pollution in outdoor Alpine communities, so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
404,2,"This study uses primary survey data to examine perceptions and health effects of outdoor traffic air pollution, so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
404,3,"This paper uses primary survey data to examine perceptions and health impacts of traffic-related air pollution, fitting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
404,4,"This study uses primary questionnaire survey data to examine perceptions and health impacts of outdoor traffic air pollution, thus meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
405,0,"This study uses satellite AOD and modeling rather than any survey data, so it is excluded.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
405,1,"This study uses remote sensing and modeling rather than survey data, so it does not meet the survey-based methods criterion.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
405,2,"This study is excluded because it does not use survey data as a primary research method but relies on remote‐sensing and modeling.  
output_json  
{  
  ""inclusion"": [""excluded""]  
}",excluded,o4-mini-2025-04-16
405,3,"The paper is excluded because it uses satellite AOD and modelling data rather than survey data related to air pollution.  
output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
405,4,"This paper is excluded because it relies on satellite and monitoring data rather than survey data on air pollution.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
406,0,"This study uses a choice experiment survey of Beijing residents focused on air pollution control policies, thus meeting the criteria for inclusion.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
406,1,"This paper should be included because it uses a choice-experiment survey of Beijing residents to assess air pollution control policies.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
406,2,"This study uses a choice experiment survey of Beijing residents to evaluate air pollution control policies, meeting the criteria for inclusion.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
406,3,"The study uses a choice experiment survey of Beijing residents to evaluate policies controlling outdoor air pollution, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
406,4,"This paper uses a choice experiment survey of Beijing residents to evaluate air pollution control policies, meeting all inclusion criteria.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
407,0,"The study uses a survey to assess pre-service teachers’ knowledge of air pollution, meeting the requirement of survey data on air pollution and focusing on pollutants as the primary topic.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
407,1,"Included because it is a survey-based study assessing pre-service teachers’ knowledge of basic air pollutants.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
407,2,"The paper uses a closed‐form survey to assess pre‐service teachers’ knowledge of air pollutants, making it directly relevant.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
407,3,"This study employs a closed-form questionnaire to survey pre-service teachers’ knowledge about basic air pollutants, directly focusing on air pollution, thus meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
407,4,"This study uses a survey to assess pre-service teachers’ knowledge of and misconceptions about basic air pollutants, meeting the criteria for inclusion.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
408,0,"This is a survey study assessing parental awareness and usage of air pollution metrics (AQI) in managing childhood asthma, so it meets all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
408,1,"This study uses survey data to examine parental perceptions and behavioral responses to outdoor air pollution (AQI) for childhood asthma management, meeting all inclusion criteria.

output_json
{""inclusion"":[""included""]}",included,o4-mini-2025-04-16
408,2,"This study uses survey data to assess parental perceptions and behaviors regarding outdoor air pollution (AQI) in asthma management, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
408,3,"Included because it uses survey data to assess parental knowledge, perceptions, and behavioral modifications related to outdoor air pollution (AQI) in childhood asthma management.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
408,4,"This study uses survey data to assess parental awareness and use of the Air Quality Index for managing childhood asthma, focusing directly on air pollution triggers.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
409,0,"This study uses survey data to examine residents’ perceptions of air pollution, indoor air quality, and associated health risks related to wood-burning stoves, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
409,1,"This study uses survey data to examine perceptions of and participation in a wood-burning stove replacement program aimed at reducing wood smoke pollution, thus meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
409,2,"This study uses survey data to examine indoor air pollution perceptions and health risk evaluations related to wood-burning stoves, directly addressing air quality and pollution aspects.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
409,3,"This study uses survey data to investigate perceptions and adoption of pellet stoves in relation to indoor wood-smoke air pollution, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
409,4,"This study uses survey data to examine indoor air pollution perceptions and behaviors related to wood-burning stove replacement in heavily polluted Chilean cities, so it meets all criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
410,0,"This paper is excluded because it does not report using survey data as a primary research method.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
410,1,"This paper should be excluded because it is a qualitative case study of community participation in risk assessment without using survey data on air pollution or air quality.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
410,2,"This paper describes a community-based risk assessment process rather than using survey data as a primary research method, so it does not meet the survey requirement.

output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
410,3,"This paper is excluded because it is a case study of participatory risk assessment rather than a survey-based research using air pollution data.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
410,4,"This paper describes a participatory case study of risk assessment and management without using any survey data as a primary research method.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
411,0,"This study uses survey data to assess perceptions and symptoms of outdoor workers regarding PM2.5 exposure, focusing squarely on air pollution impacts.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
411,1,"Included: the study employs primary survey data to assess outdoor workers’ perceptions of PM2.5 pollution alongside sensor measurements of air quality.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
411,2,"This study uses primary survey data on outdoor workers’ perceptions alongside PM2.5 measurements, focusing directly on air pollution exposure.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
411,3,"This study uses survey data and sensor measurements to assess outdoor workers’ exposure to PM2.5 pollution, directly focusing on air pollution as the primary outcome.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
411,4,"The study uses survey data on air pollution perceptions and measures PM2.5 exposure among outdoor workers, directly focusing on particulate matter pollution.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
412,0,"This study uses survey-based experimental data on indoor PM emissions and focuses directly on air pollution and mitigation behaviors, so it meets all inclusion criteria.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
412,1,"The paper assesses restaurant managers’ survey-based perceptions and behavioral intentions regarding particulate matter (PM) emissions—a form of indoor air pollution—using a scenario-based experimental survey.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
412,2,"This study uses survey-based experimental data from restaurant managers to examine indoor particulate matter pollution and mitigation intentions, so it meets all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
412,3,"This paper should be included because it employs a scenario-based survey of restaurant managers to examine perceptions and behavioral intentions regarding particulate matter air pollution mitigation.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
412,4,"This study uses a scenario‐based survey experiment to assess restaurant managers’ perceptions and mitigation intentions regarding particulate matter (air pollution) emissions.  
output_json  
{""inclusion"":[""included""]}",included,o4-mini-2025-04-16
413,0,"This study uses a patient questionnaire to assess awareness of air pollution as a CHD risk factor, satisfying the survey and air pollution criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
413,1,"This study uses questionnaire survey data to assess patient awareness of health risks posed by air pollution, meeting the inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
413,2,"This study uses a primary survey to assess patient awareness of air pollution as a coronary heart disease risk factor, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
413,3,"This study uses a patient questionnaire to assess awareness of air pollution’s role in heart disease risk, meeting the survey and air pollution focus criteria.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
413,4,"This study uses a patient survey to assess awareness of the health risks of air pollution, meeting the criteria for inclusion.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
414,0,"Included: The study uses survey data to assess patient perceptions of air pollution as a health issue.  
output_json  
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
414,1,"This study uses a patient survey to assess perceptions of air pollution as a primary focus.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
414,2,"This study uses primary survey data to assess patients’ perceptions and behaviors regarding air pollution, directly focusing on pollution-related outcomes, so it should be included.

output_json
{""inclusion"":[""included""]}",included,o4-mini-2025-04-16
414,3,"This study uses a survey of patients’ perceptions and behaviors regarding air pollution as a health problem, meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
414,4,"This study uses questionnaire survey data to assess patient perceptions of outdoor air pollution as a health risk, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
415,0,"Include: The study uses survey data to assess outdoor air-quality perceptions related to pedestrianization, focusing on pollution aspects.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
415,1,"This study uses survey data to examine perceptions of air quality related to pedestrianization, meeting all criteria for inclusion.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
415,2,"This study should be included because it uses survey data to assess air quality perceptions related to pedestrianization (air pollution) effects in the outdoor environment.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
415,3,"This study uses survey data to analyze air pollution–related quality perceptions as a primary outcome, so it meets all criteria for inclusion.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
415,4,"This study uses survey data to assess perceptions of air quality related to outdoor pollution following pedestrianization projects.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
416,0,"This study uses a cross-sectional survey of pediatricians to assess perceptions of air pollution’s impact on children’s health, meeting the criteria for inclusion.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
416,1,"This cross-sectional survey of pediatricians uses primary survey data to assess perceptions of air pollution’s impact on children’s health, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
416,2,"This paper employs a cross-sectional online survey to assess pediatricians’ perceptions of air pollution’s impact on children’s health, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
416,3,"This paper is included because it uses a cross-sectional survey to assess pediatricians’ perceptions of air pollution impacts on children’s health, directly addressing air pollution as a key explanatory factor.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
416,4,"This study uses a cross-sectional online survey to assess pediatricians’ perceptions of air pollution’s impact on children’s health, meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
417,0,"This study uses survey data to examine relationships between ambient air pollution exposures, perceptions, and health concerns, meeting all inclusion criteria.

output_json
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
417,1,"This study analyzes primary survey data on air pollution perceptions and exposures, directly focusing on ambient PM2.5 and O₃ pollution, so it meets all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
417,2,"This study uses primary survey data to examine perceptions and exposures related to ambient air pollution (PM2.5 and O₃), meeting all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
417,3,"Included because it uses survey data to examine relationships between ambient air pollution exposure and perceptions as its primary research method.  
output_json  
{  ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
417,4,"This study uses survey data on air pollution exposures and perceptions, directly focusing on PM2.5 and O₃, so it meets all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
418,0,,,o4-mini-2025-04-16
418,1,"Included because it uses cross-sectional survey data on perceived indoor air quality (including pollution-related odour sources) and examines its effects on health outcomes.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
418,2,"This study assesses perceived indoor air quality and thermal comfort in social housing but does not examine air pollution as a primary variable.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
418,3,"This study should be included because it uses survey data to assess perceived indoor air quality related to pollution sources (e.g., tobacco smoke, external odours) as an explanatory factor for health outcomes.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
418,4,,,o4-mini-2025-04-16
419,0,"This study uses cross‐national survey data to examine air quality perceptions and their health effects, so it meets all inclusion criteria.  
output_json  
{  
  ""inclusion"": [""included""]  
}",included,o4-mini-2025-04-16
419,1,"This study uses survey data (EQLS) to examine how perceived neighbourhood air quality (related to pollution) affects self‐rated health, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
419,2,"This study analyses survey data on neighbourhood air quality as an explanatory variable affecting health, meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
419,3,"Included: The paper uses cross-national survey data examining perceived neighbourhood air quality as an explanatory variable for self-rated health.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
419,4,"This study uses survey data on neighbourhood air quality as an explanatory variable for self-rated health, meeting all inclusion criteria.

output_json
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
420,0,"Included – the study experimentally measures VOC emissions from human bioeffluents (indoor air pollution) and uses questionnaire survey data on perceived air quality.  
output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
420,1,"This paper should be included because it uses experimental survey data to assess perceptions of indoor air pollution (VOCs from human bioeffluents).  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
420,2,"This study uses occupant surveys to assess perceived air quality in relation to indoor air pollution from human-emitted VOCs, so it meets the inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
420,3,"This study uses primary survey data on perceived air quality and focuses on indoor air pollution from human bioeffluents.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
420,4,"This experimental study uses survey data on occupants’ perceived air quality and measures VOC emissions (air pollutants) from human bioeffluents, thus meeting all criteria for inclusion.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
421,0,"This is a systematic review of PAQ methods, not a primary survey‐based study focusing on air pollution, so it is excluded.  
output_json  
{  ""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
421,1,"This paper is excluded because it is a systematic review of PAQ assessment methods rather than a primary survey-based study focusing on air pollution perceptions.  
output_json  
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
421,2,"This is a systematic review rather than an original survey-based study, so it does not meet the primary survey data criterion.

output_json
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
421,3,"This is a systematic review rather than a primary survey‐based study and focuses on general indoor perceived air quality and smellscapes rather than air pollution per se, so it is excluded.

output_json
{""inclusion"": [""excluded""]}",excluded,o4-mini-2025-04-16
421,4,"This paper is a systematic review of perceived indoor air quality assessment methods rather than an original survey‐based study focusing on air pollution.  
output_json  
{ ""inclusion"": [""excluded""] }",excluded,o4-mini-2025-04-16
422,0,"This study uses field survey data to assess perceptions of particulate air pollution (PM10) in outdoor environments, meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
422,1,"This study uses field questionnaire surveys alongside on-site PM10 measurements to examine perceptions of outdoor particulate pollution, meeting all inclusion criteria.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
422,2,"The study uses primary questionnaire-based survey data to assess perceptions of outdoor particulate air pollution (PM10), meeting all inclusion criteria.

output_json
{ ""inclusion"": [""included""]}",included,o4-mini-2025-04-16
422,3,"This study uses primary field survey data on perceptions of particulate matter pollution, directly focusing on air pollution as its main outcome.  
output_json  
{""inclusion"": [""included""]}",included,o4-mini-2025-04-16
422,4,"This study employs primary field survey data on perceptions of particulate matter (PM10) pollution as the main focus, satisfying all inclusion criteria.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
423,0,"This study uses participant surveys to assess perceptions and satisfaction with indoor air pollution control interventions focused on PM2.5.  
output_json  
{ ""inclusion"": [""included""] }",included,o4-mini-2025-04-16
