"id","airpolDirectQuestion","question","Inclusion","surveyedCountries","source","surveyTheme","year","countries","iso3","category"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Romania","Eurobarometer 97.2","air pollution",2022,"Romania","ROU","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Slovakia","Eurobarometer 97.2","air pollution",2022,"Slovakia","SVK","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Slovenia","Eurobarometer 97.2","air pollution",2022,"Slovenia","SVN","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Spain","Eurobarometer 97.2","air pollution",2022,"Spain","ESP","Priority"
110,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",1,"Sweden","Eurobarometer 97.2","air pollution",2022,"Sweden","SWE","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Austria","Eurobarometer 97.2","air pollution",2022,"Austria","AUT","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Belgium","Eurobarometer 97.2","air pollution",2022,"Belgium","BEL","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Bulgaria","Eurobarometer 97.2","air pollution",2022,"Bulgaria","BGR","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Croatia","Eurobarometer 97.2","air pollution",2022,"Croatia","HRV","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Cyprus","Eurobarometer 97.2","air pollution",2022,"Cyprus","CYP","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Czechia","Eurobarometer 97.2","air pollution",2022,"Czechia","CZE","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Denmark","Eurobarometer 97.2","air pollution",2022,"Denmark","DNK","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Estonia","Eurobarometer 97.2","air pollution",2022,"Estonia","EST","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Finland","Eurobarometer 97.2","air pollution",2022,"Finland","FIN","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"France","Eurobarometer 97.2","air pollution",2022,"France","FRA","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Germany","Eurobarometer 97.2","air pollution",2022,"Germany","DEU","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Greece","Eurobarometer 97.2","air pollution",2022,"Greece","GRC","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Hungary","Eurobarometer 97.2","air pollution",2022,"Hungary","HUN","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Ireland","Eurobarometer 97.2","air pollution",2022,"Ireland","IRL","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Italy","Eurobarometer 97.2","air pollution",2022,"Italy","ITA","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Latvia","Eurobarometer 97.2","air pollution",2022,"Latvia","LVA","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Lithuania","Eurobarometer 97.2","air pollution",2022,"Lithuania","LTU","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Luxembourg","Eurobarometer 97.2","air pollution",2022,"Luxembourg","LUX","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Romania","Eurobarometer 97.2","air pollution",2022,"Romania","ROU","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Slovakia","Eurobarometer 97.2","air pollution",2022,"Slovakia","SVK","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Slovenia","Eurobarometer 97.2","air pollution",2022,"Slovenia","SVN","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Spain","Eurobarometer 97.2","air pollution",2022,"Spain","ESP","Priority"
111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",1,"Sweden","Eurobarometer 97.2","air pollution",2022,"Sweden","SWE","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Austria","Eurobarometer 97.2","air pollution",2022,"Austria","AUT","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Austria","Eurobarometer 97.2","air pollution",2022,"Austria","AUT","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Belgium","Eurobarometer 97.2","air pollution",2022,"Belgium","BEL","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Belgium","Eurobarometer 97.2","air pollution",2022,"Belgium","BEL","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Bulgaria","Eurobarometer 97.2","air pollution",2022,"Bulgaria","BGR","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Bulgaria","Eurobarometer 97.2","air pollution",2022,"Bulgaria","BGR","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Croatia","Eurobarometer 97.2","air pollution",2022,"Croatia","HRV","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Croatia","Eurobarometer 97.2","air pollution",2022,"Croatia","HRV","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Cyprus","Eurobarometer 97.2","air pollution",2022,"Cyprus","CYP","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Cyprus","Eurobarometer 97.2","air pollution",2022,"Cyprus","CYP","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Czechia","Eurobarometer 97.2","air pollution",2022,"Czechia","CZE","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Czechia","Eurobarometer 97.2","air pollution",2022,"Czechia","CZE","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Denmark","Eurobarometer 97.2","air pollution",2022,"Denmark","DNK","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Denmark","Eurobarometer 97.2","air pollution",2022,"Denmark","DNK","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Estonia","Eurobarometer 97.2","air pollution",2022,"Estonia","EST","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Estonia","Eurobarometer 97.2","air pollution",2022,"Estonia","EST","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Finland","Eurobarometer 97.2","air pollution",2022,"Finland","FIN","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Finland","Eurobarometer 97.2","air pollution",2022,"Finland","FIN","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"France","Eurobarometer 97.2","air pollution",2022,"France","FRA","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"France","Eurobarometer 97.2","air pollution",2022,"France","FRA","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Germany","Eurobarometer 97.2","air pollution",2022,"Germany","DEU","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Germany","Eurobarometer 97.2","air pollution",2022,"Germany","DEU","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Greece","Eurobarometer 97.2","air pollution",2022,"Greece","GRC","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Greece","Eurobarometer 97.2","air pollution",2022,"Greece","GRC","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Hungary","Eurobarometer 97.2","air pollution",2022,"Hungary","HUN","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Hungary","Eurobarometer 97.2","air pollution",2022,"Hungary","HUN","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Ireland","Eurobarometer 97.2","air pollution",2022,"Ireland","IRL","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Ireland","Eurobarometer 97.2","air pollution",2022,"Ireland","IRL","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Italy","Eurobarometer 97.2","air pollution",2022,"Italy","ITA","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Italy","Eurobarometer 97.2","air pollution",2022,"Italy","ITA","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Latvia","Eurobarometer 97.2","air pollution",2022,"Latvia","LVA","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Latvia","Eurobarometer 97.2","air pollution",2022,"Latvia","LVA","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Lithuania","Eurobarometer 97.2","air pollution",2022,"Lithuania","LTU","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Lithuania","Eurobarometer 97.2","air pollution",2022,"Lithuania","LTU","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Luxembourg","Eurobarometer 97.2","air pollution",2022,"Luxembourg","LUX","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Luxembourg","Eurobarometer 97.2","air pollution",2022,"Luxembourg","LUX","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Romania","Eurobarometer 97.2","air pollution",2022,"Romania","ROU","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Romania","Eurobarometer 97.2","air pollution",2022,"Romania","ROU","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Slovakia","Eurobarometer 97.2","air pollution",2022,"Slovakia","SVK","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Slovakia","Eurobarometer 97.2","air pollution",2022,"Slovakia","SVK","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Slovenia","Eurobarometer 97.2","air pollution",2022,"Slovenia","SVN","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Slovenia","Eurobarometer 97.2","air pollution",2022,"Slovenia","SVN","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Spain","Eurobarometer 97.2","air pollution",2022,"Spain","ESP","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Spain","Eurobarometer 97.2","air pollution",2022,"Spain","ESP","Policy"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Sweden","Eurobarometer 97.2","air pollution",2022,"Sweden","SWE","Priority"
112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",1,"Sweden","Eurobarometer 97.2","air pollution",2022,"Sweden","SWE","Policy"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Austria","Eurobarometer 97.2","air pollution",2022,"Austria","AUT","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Belgium","Eurobarometer 97.2","air pollution",2022,"Belgium","BEL","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Bulgaria","Eurobarometer 97.2","air pollution",2022,"Bulgaria","BGR","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Croatia","Eurobarometer 97.2","air pollution",2022,"Croatia","HRV","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Cyprus","Eurobarometer 97.2","air pollution",2022,"Cyprus","CYP","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Czechia","Eurobarometer 97.2","air pollution",2022,"Czechia","CZE","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Denmark","Eurobarometer 97.2","air pollution",2022,"Denmark","DNK","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Estonia","Eurobarometer 97.2","air pollution",2022,"Estonia","EST","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Finland","Eurobarometer 97.2","air pollution",2022,"Finland","FIN","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"France","Eurobarometer 97.2","air pollution",2022,"France","FRA","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Germany","Eurobarometer 97.2","air pollution",2022,"Germany","DEU","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Greece","Eurobarometer 97.2","air pollution",2022,"Greece","GRC","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Hungary","Eurobarometer 97.2","air pollution",2022,"Hungary","HUN","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Ireland","Eurobarometer 97.2","air pollution",2022,"Ireland","IRL","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Italy","Eurobarometer 97.2","air pollution",2022,"Italy","ITA","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Latvia","Eurobarometer 97.2","air pollution",2022,"Latvia","LVA","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Lithuania","Eurobarometer 97.2","air pollution",2022,"Lithuania","LTU","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Luxembourg","Eurobarometer 97.2","air pollution",2022,"Luxembourg","LUX","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Malta","Eurobarometer 97.2","air pollution",2022,"Malta","MLT","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Netherlands","Eurobarometer 97.2","air pollution",2022,"Netherlands","NLD","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Poland","Eurobarometer 97.2","air pollution",2022,"Poland","POL","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Portugal","Eurobarometer 97.2","air pollution",2022,"Portugal","PRT","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Romania","Eurobarometer 97.2","air pollution",2022,"Romania","ROU","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Slovakia","Eurobarometer 97.2","air pollution",2022,"Slovakia","SVK","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Slovenia","Eurobarometer 97.2","air pollution",2022,"Slovenia","SVN","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Spain","Eurobarometer 97.2","air pollution",2022,"Spain","ESP","Priority"
113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",1,"Sweden","Eurobarometer 97.2","air pollution",2022,"Sweden","SWE","Priority"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Austria","Eurobarometer 97.2","air pollution",2022,"Austria","AUT","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Belgium","Eurobarometer 97.2","air pollution",2022,"Belgium","BEL","Policy"
114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",1,"Bulgaria","Eurobarometer 97.2","air pollution",2022,"Bulgaria","BGR","Policy"
