"ID","DOI","Title","Authors","Year","Source.Title","Volume","Issue","Abstract","Author.Keywords","Scopus.Keywords","WOS.Keywords","Source"
20,"10.1007/s10389-023-02004-1","Significant importance of negative affect and satisfaction with local governmental air control of objective air pollution, perceived air quality, and pro-environmental behavior relationships","Yang, CY; Hao, CX; Huang, LZ; Qiu, XH; Chen, XY",2025,"JOURNAL OF PUBLIC HEALTH-HEIDELBERG","33","1","BackgroundAir pollution has aroused global concerns because of its adverse effects on individuals' physical and psychological health and behavior. Although there has been substantial traditional consideration of the objective impact of air pollution, more knowledge is needed about perceived air quality (PAQ), its association with objective air pollution (OAP), and the relationship between OAP and PAQ with respect to pro-environmental behavior (PEB).MethodsTo delineate and investigate the effect of air pollution on both perceived and objective perspectives of PEB and its underlying psychological mechanisms, this study distributed a survey questionnaire related to PAQ, the Positive and Negative Affect Schedule (PANAS), satisfaction with local governmental control of air quality (SAT), and the PEB scale. The monitored data of objective city-level air pollution and 391 samples of survey data were included in this study.ResultsThe results reveal that both PAQ and OAP increase individuals' negative affect (NA) and decrease SAT, which sequentially restrains PEB. More importantly, PAQ, NA, and SAT played mediating roles in the relationship between OAP and PEB. Empirical testing for group difference also indicated that while there is no gender-related difference with respect to caring about SAT and PEB caused by air pollution, gender effects on NA were significantly different. Age-related differences exist among younger, medium, and older age groups with respect to NA, SAT, and PEB caused by air pollution, and there are also background differences with respect to NA, SAT, and PEB, although income does not generate a significant group difference effect on NA, SAT, and PEB.ConclusionsThe findings corroborate the important roles of affect and SAT in activating public concern about air quality. We discuss the possible ways that affect and SAT might enhance PEB as well as the limitations of this study. More pollutants and mechanisms could be considered in future studies.","Perceived air quality; Objective air pollution; Negative affect; Satisfaction with the local air quality; Pro-environmental behavior","","LIFE SATISFACTION; SOCIOECONOMIC-STATUS; RESPIRATORY HEALTH; ANNOYANCE SCORES; MENTAL-HEALTH; PERCEPTION; HAPPINESS; EXPOSURE; CHINA; RISK","WOS"
387,"10.1186/1471-2458-12-819","Small proportions of actively-smoking patrons and high PM2.5 levels in southern California tribal casinos: support for smoking bans or designated smoking areas","Klepeis, NE; Omoto, J; Ong, SL; Omoto, HS; Dhaliwal, N",2012,"BMC PUBLIC HEALTH","12","","Background: Nearly all California casinos currently allow smoking, which leads to potentially high patron exposure to secondhand tobacco smoke pollutants. Some argue that smoking restrictions or bans would result in a business drop, assuming > 50% of patrons smoke. Evidence in Nevada and responses from the 2008 California tobacco survey refute this assertion. The present study investigates the proportion of active smokers in southern California tribal casinos, as well as occupancy and PM2.5 levels in smoking and nonsmoking sections. Methods: We measured active-smoker and total-patron counts during Friday or Saturday night visits (two per casino) to smoking and nonsmoking gaming areas inside 11 southern California casinos. We counted slot machines and table games in each section, deriving theoretical maximum capacities and occupancy rates. We also measured PM2.5 concentrations (or used published levels) in both nonsmoking and smoking areas. Results: Excluding one casino visit with extremely high occupancy, we counted 24,970 patrons during 21 casino visits of whom 1,737 were actively smoking, for an overall active- smoker proportion of 7.0% and a small range of similar to 5% across casino visits (minimum of 5% and maximum of 10%). The differences in mean inter-casino active-smoker proportions were not statistically significant. Derived occupancy rates were 24% to 215% in the main (low-stakes) smoking-allowed slot or table areas. No relationship was found between observed active-smoker proportions and occupancy rate. The derived maximum capacities of nonsmoking areas were 1% to 29% of the overall casino capacity (most under 10%) and their observed occupancies were 0.1 to over 3 times that of the main smoking-allowed casino areas. Seven of twelve visits to nonsmoking areas with no separation had occupancy rates greater than main smoking areas. Unenclosed nonsmoking areas don't substantially protect occupants from PM2.5 exposure. Nonsmoking areas encapsulated inside smoking areas or in a separate, but unenclosed, area had PM2.5 levels that were 10 to 60 mu g/m(3) and 6 to 23 mu g/m(3) higher than outdoor levels, respectively, indicating contamination from smoking. Conclusions: Although fewer than roughly 10% of casino patrons are actively smoking on average, these individuals substantially increase PM2.5 exposure for all patrons in smoking and unenclosed nonsmoking areas. Nonsmoking areas may be too inconvenient, small, or undesirable to serve a substantial number of nonsmoking patrons. Imposing indoor smoking bans, or contained smoking areas with a maximum capacity of up to 10% of the total patronage, would offer protection from PM2.5 exposures for nonsmoking patrons and reduce employee exposures.","Secondhand smoke; Fine particles; Active smoker counts; Nonsmoking gaming","Air Pollution, Indoor; California; Gambling; Humans; Particulate Matter; Smoking; Tobacco Smoke Pollution; MLCS; MLOWN; article; human; indoor air pollution; particulate matter; passive smoking; pathological gambling; smoking; United States","ENVIRONMENTAL TOBACCO-SMOKE; SECONDHAND SMOKE; AIR-POLLUTION; EXPOSURE","WOS"
696,"","Survey on the use of a novel endonasal disposable device proposed in order to capture and eliminate air polluting particulate matter; [Sondaggio d'opinione sull'impiego di un innovativo dispositivo usa-e-getta endonasale per la cattura e l'eliminazione del particolato aerocontaminante]","Narciso P.; Cantera E.; Picano A.; Allegra L.",2009,"","63.0","5","Foreword. It has recently been patented and presented a novel individual endonasal disposable medical device (temporarily named Smart Nose), consisting in a couple of small cone trunks with an internal helix (the entire tool in soft medical silicone), which ""captures"" and eliminates airborne particulate matter, in particular of polluting origin (PM) but also of allergic nature. Air clearance from such noxious particles has been assessed, as well as nasal resistances, with different configurations of the device, and consequently the most ""equilibrated"" geometry has been selected considering the best possible ""filtering"" efficiency vs the best possible respect of nasal respiratory patency. The ""capturing"" properties of the device are due to a special biogel stratified on the internal surface of each cone trunk and helix: such biogel captures PM due to its electrostatic properties, fixes it thank to its high viscosity and eliminates it (it's disposable). Aim. This paper presents the results of a survey on the opinion of a sample of citizens about the potential agreement on such individual defense from atmospheric pollutants and other airborne noxious particles. Subjects andmethod.The interwiewed persons were 279 common citizens transiently exposed to urban outdoor pollution, but also persons more ""sensible"" to pollution and airborne particle-derived problems: 19 citizens suffering from allergic oculorhinitis and bronchial asthma, 50 workers operating in an open urban context or unhealthy environment, plus 52 snorers not belonging to such last two categories. Results. The survey in general has demonstrated high interest of the interviewed persons towards Smart Nose: a positive impression has been referred by 70% common citizens, 84% allergics, 73% ""polluted"" workers. 46% snorers. About 50% of the potential users are convinced about the utility of the device by the description of its characteriscics, others would prefer to test it in advance. Neither invasivity nor fear of unpleasant nasal sensations are likely to constitute a problem: a proposed costless proof is accepted by >90% of the sample, specially by younger people. Conclusion. Exposure to the inhalation to noxious particulate matter is a sensible problem for the citizens, specially those exposed to PM for professional reasons or allergic to pollens and other airborne allergens; less for subjects suffering from disturbances whose solution is linked to proper curative measures more than to preventive ones (snorers). Hope in possible measures intended to clear inspired air passes also through the expectance of relatively costless individual solutions such as that represented by Smart Nose device.","Aero-allergens; Air pollution; Medical device; Opinion survey; Particulate matter","allergen; air pollution; air pollution control; allergic rhinitis; asthma; cost benefit analysis; device; disposable equipment; endonasal disposable device; health care survey; human; interview; nose airway resistance; occupational exposure; particulate matter; pollen allergy; review; snoring; urban area","","Scopus"
105,"10.1016/j.cosust.2016.12.003","Sustainable policy-key considerations for air quality and climate change","Melamed, ML; Schmale, J; von Schneidemesser, E",2016,"CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY","23","","Air quality and climate change are inexorably linked from their emission sources to their impacts on climate, human health, and ecosystems, including agriculture. However, in global environmental change and sustainability policies the link between air quality and climate change is often ignored. To facilitate including the link between air pollution and climate change in the policy process, three key considerations (1) mix of emissions, (2) lifetime, and (3) benefits and trade-offs should be taken into account. These three key considerations will help decision makers understand how proposed policies may impact the emissions of air pollutants and greenhouse gases and their resulting impacts on climate, human health, and ecosystems, thus reducing unintended consequences and likely resulting in additional economic and environmental benefits.","","","CO-BENEFITS; POLLUTION; SECURITY; HEALTH","WOS"
598,"10.3727/154427223X16717265382804","THE RELEVANCE OF AIR QUALITY PERCEPTIONS ON TRAVEL BEHAVIOR OF VISITORS WITH RESPIRATORY DISEASES","Rodrigues, V; Eusébio, C; Carneiro, MJ; Madaleno, M; Robaina, M; Gama, C; Monteiro, A",2023,"TOURISM REVIEW INTERNATIONAL","27","2","Air pollution is one of the most challenging environmental issues influencing the lifestyles of the world's population. Every year millions of respiratory diseases and premature deaths are directly attributed to it. Therefore, people who suffer from respiratory diseases are more vulnerable to variations in air quality, as direct exposure leads to exacerbation of symptoms, more hospitalizations, and behavioral changes. This study aims to examine the impact of air pollution on the travel behavior of people with respiratory diseases. To accomplish this objective, a mixed methodological approach is used, applying questionnaires and interviews. The results show that visitors with respiratory diseases are more likely to value air quality and to engage in adaptive measures to prevent the effects of air pollution episodes at the destination. This study enriches the tourism literature by examining how air quality influences visitors with respiratory illnesses and provides practical implications for the tourism industry.","Tourism; Respiratory diseases; Air quality; Adaptive behaviors; Travel behavior","","PARTICULATE MATTER; INBOUND TOURISM; POLLUTION; IMPACT; CHINA; SMOG; SEGMENTATION; ASSOCIATION; RESPONSES; PORTUGAL","WOS"
339,"10.1111/j.1539-6924.1984.tb00139.x","Technical Uncertainty in Quantitative Policy Analysis — A Sulfur Air Pollution Example","Morgan M.G.; Morris S.C.; Henrion M.; Amaral D.A.L.; Rish W.R.",1984,"","4.0","3","Expert judgments expressed as subjective probability distributions provide an appropriate means of incorporating technical uncertainty in some quantitative policy studies. Judgments and distributions obtained from several experts allow one to explore the extent to which the conclusions reached in such a study depend on which expert one talks to. For the case of sulfur air pollution from coal‐fired power plants, estimates of sulfur mass balance as a function of plume flight time are shown to vary little across the range of opinions of leading atmospheric scientists while estimates of possible health impacts are shown to vary widely across the range of opinions of leading scientists in air pollution health effects. Copyright © 1984, Wiley Blackwell. All rights reserved","air pollution health effects; coal‐fired power plant; long‐range transport; stochastic simulation; subjective expert judgement; sulfate; sulfur air pollution; Uncertainty","ENVIRONMENTAL ENGINEERING - Public Policy; PROBABILITY - Random Processes; sulfur; air pollution; atmospheric transport; diagnosis; ecology; electric power plant; etiology; human; methodology; nonbiological model; JUDGMENT UNDER UNCERTAINTY; QUANTITATIVE POLICY ANALYSIS; SULFUR AIR POLLUTION; TECHNICAL UNCERTAINTY; AIR POLLUTION","","Scopus"
402,"10.1186/s12890-018-0584-x","Test-retest repeatability of child's respiratory symptoms and perceived indoor air quality - comparing self-and parent-administered questionnaires","Lampi, J; Ung-Lanki, S; Santalahti, P; Pekkanen, J",2018,"BMC PULMONARY MEDICINE","18","1","Background: Questionnaires can be used to assess perceived indoor air quality and symptoms in schools. Questionnaires for primary school aged children have traditionally been parent-administered, but self-administered questionnaires would be easier to administer and may yield as good, if not better, information. Our aim was to compare the repeatability of self- and parent-administered indoor air questionnaires designed for primary school aged pupils. Methods: Indoor air questionnaire with questions on child's symptoms and perceived indoor air quality in schools was sent to parents of pupils aged 7-12 years in two schools and again after two weeks. Slightly modified version of the questionnaire was administered to pupils aged 9-12 years in another two schools and repeated after a week. 351 (52%) parents and 319 pupils (86%) answered both the first and the second questionnaire. Test-retest repeatability was assessed with intra-class correlation (ICC) and Cohen's kappa coefficients (k). Results: Test-retest repeatability was generally between 0.4-0.7 (ICC; k) in both self-and parent-administered questionnaire. In majority of the questions on symptoms and perceived indoor air quality test-retest repeatability was at the same level or slightly better in self-administered compared to parent-administered questionnaire. Agreement of self-and parent administered questionnaires was generally < 0.4 (ICC; k) in reported symptoms and 0.4-0.6 (ICC; k) in perceived indoor air quality. Conclusions: Children aged 9-12 years can give as, or even more, repeatable information about their respiratory symptoms and perceived indoor air quality than their parents. Therefore, it may be possible to use self-administered questionnaires in future studies also with children.","Repeatability; Symptoms; Indoor air questionnaire","Abdominal Pain; Air Pollution, Indoor; Arthralgia; Asthma; Child; Cough; Dust; Fatigue; Female; Fever; Finland; Headache; Hoarseness; Humans; Male; Odorants; Parents; Pharyngitis; Reproducibility of Results; Respiratory Sounds; Schools; Self Report; Surveys and Questionnaires; fragrance; air quality; ambient air; Article; asthma; case control study; child; child parent relation; controlled study; correlation coefficient; female; Finland; human; information processing; kappa statistics; male; measurement repeatability; population research; prevalence; questionnaire; school child; self report; test retest repeatability; abdominal pain; abnormal respiratory sound; arthralgia; asthma; coughing; dust; fatigue; fever; headache; hoarseness; indoor air pollution; pathophysiology; pharyngitis; reproducibility; school; self report","HEALTH; ASTHMA; AGREEMENT; PREVALENCE; SCHOOLCHILDREN; POLLUTION; RESPONSES; KAPPA; VIDEO; WORK","WOS"
21,"10.1007/s10563-019-09265-5","The Effect of K Salts on SO2-SO3 Conversion and Denitration Behavior over V2O5-WO3/TiO2 Catalysts","Xiao, HP; Dou, CZ; Ru, Y; Qi, C; Cai, L",2019,"CATALYSIS SURVEYS FROM ASIA","23","1","A series of V2O5-WO3/TiO2 catalysts treated by KCl or K2SO4 were prepared using the equal volume impregnation method. The effects of adding these K salts on SO2-SO3 conversion and on denitration behavior over the catalyst were studied, using reactor trials and various characterization methods, including NH3-TPD, H-2-TPR, ICP, BET, XRD, SEM, FT-IR and XPS. The results of catalytic activity evaluation tests show that adding K salts decreases the denitration efficiency, while SO2 enhances the activity of the KCl-poisoned catalyst to an extent. The presence of K salts also improves the SO3 formation rate, such that the SO3 formation rate for the K2SO4-poisoned catalyst is as high as 1.53% at 410 degrees C (compared with 0.60% for the fresh catalyst). The characterization data indicate that K salts aggregate on the catalyst surface, blocking the pores of the catalyst. The reduction ability of the catalyst is decreased slightly and new weakly acidic sites appear. In addition, the concentration of strongly acidic sites declines. SO2 can increase the surface acidity of the catalyst. K salts increase the number of V5+=O bonds and weakly acidic sites, but consume oxygen atoms along with V and W species. Importantly, the strength of the V5+=O bonds, the concentration of surface chemically adsorbed oxygen and the V4+/V5+ ratio all played vital roles in improving the conversion of SO2-SO3 and in enhancing the NO reduction. [GRAPHICS] .","K poisoning; SO3; SO42-; V2O5-WO3; TiO2 catalysts; Denitration","","V2O5/WO3-TIO2 SCR CATALYSTS; CHEMICAL DEACTIVATION; TEMPERATURE NH3-SCR; TITANIA CATALYSTS; REDUCTION; OXIDE; NOX; POTASSIUM; ADDITIVES; OXIDATION","WOS"
251,"10.1055/a-0873-3574","The Role of Air Pollutants for Health: A Reply to the Expert Opinion of the International Society for Environmental Epidemiology (ISEE) and the European Respiratory Society (ERS); [Die Rolle der Luftschadstoffe für die Gesundheit: Eine Replik auf die Expertise der Internationalen Gesellschaft für Umweltepidemiologie (ISEE) und der European Respiratory Society (ERS)]","Köhler D.; Hetzel M.; Klingner M.; Koch T.; Ewig S.; Becher G.; Lindemann H.; Voshaar T.; Costabel U.",2019,"","73.0","5","[No abstract available]","","air pollutant; Article; health; human; medical society; priority journal","","Scopus"
57,"10.1007/s11869-020-00928-1","The fragranced products phenomenon: air quality and health, science and policy","Steinemann A.",2021,"","14.0","2","Fragrance is used in consumer products around the world. However, fragrance has been associated with adverse effects on indoor and outdoor air quality and human health. Questions arise, such as the following: Why does fragrance in products pose problems? What are sources of emissions and exposures? What are health and societal effects? What are possible solutions? This paper examines the issue of fragranced consumer products and its science and policy dimensions, with a focus on the implications for air quality and human health. Results include new findings and new questions for future research directions. © 2020, The Author(s).","Fragrance-free policies; Fragranced consumer products; Hazardous air pollutants; Indoor air quality; Outdoor air quality; Volatile organic compounds","air quality; detection method; pollution exposure; public health; questionnaire survey","","Scopus"
416,"10.1371/journal.pone.0196783","The mediating role of risk perception in the association between industry-related air pollution and health","Bergstra, AD; Brunekreef, B; Burdorf, A",2018,"PLOS ONE","13","5","Background Heavy industry emits many potentially hazardous pollutants into the air which can affect health. Awareness about the potential health impacts of air pollution from industry can influence people's risk perception. This in turn can affect (self-reported) symptoms. Our aims were to investigate the associations of air pollution from heavy industry with health symptoms and to evaluate whether these associations are mediated by people's risk perception about local industry. Methods A cross-sectional questionnaire study was conducted among children (2-18 years) and adults (19 years and above) living in the direct vicinity of an area with heavy industry. A dispersion model was used to characterize individual-level exposures to air pollution emitted from the industry in the area. Associations between PM2.5 and NOx with presence of chronic diseases (adults) and respiratory symptoms (adults and children) were investigated by logistic regression analysis. Risk perception was indirectly measured by worries about local industry (0-10 scale). Mediation analyses were performed to investigate the role of mediation by these worries. Results The response was 54% (2,627/4,877). In adults exposure to modelled PM2.5 from industry (per mu g/m(3)) was related with reported high blood pressure (OR 1.56, 95% CI 1.13-2.15) and exposure to modelled NOx (per mu g/m(3)) was inversely related with cardiovascular diseases (OR 0.91, 95% CI 0.84-0.98). In children higher PM2.5 and NOx concentrations (per mu g/m(3)) were related with wheezing (OR 2.00, 95% CI 1.24-3.24 and OR 1.13, 95% CI 1.06-1.21 respectively) and dry cough (OR 2.33, 95% CI 1.55-3.52 and OR 1.16, 95% CI 1.10-1.22 respectively). Parental worry about local industry was an important mediator in exposure-health relations in children (indirect effect between 19-28%). Conclusion Exposure from industry was associated with self-reported reported high blood pressure among adults and respiratory symptoms among their children. Risk perception was found to mediate these associations for children.","","Adolescent; Adult; Aged; Air Pollutants; Air Pollution; Attitude to Health; Child; Child, Preschool; Chronic Disease; Cross-Sectional Studies; Environmental Exposure; Environmental Health; Health Behavior; Humans; Hypertension; Manufacturing and Industrial Facilities; Middle Aged; Netherlands; Nitrogen Oxides; Particulate Matter; Respiration Disorders; Risk Assessment; Smoking; Socioeconomic Factors; Surveys and Questionnaires; Young Adult; benzene; dioxin; ethylene; formaldehyde; nitrogen oxide; sulfur dioxide; toluene; adult; aged; air pollution; Article; asthma; cardiovascular disease; child; chronic bronchitis; chronic disease; chronic obstructive lung disease; coughing; cross-sectional study; educational status; environmental exposure; female; health behavior; health impact assessment; human; hypertension; industry; lung emphysema; male; Netherlands; perception; population group; prevalence; questionnaire; risk; smoking; wheezing; young adult; adolescent; air pollutant; air pollution; attitude to health; breathing disorder; chronic disease; clinical trial; environmental health; hypertension; middle aged; multicenter study; particulate matter; preschool child; psychology; risk assessment; socioeconomics; toxicity","RESPIRATORY SYMPTOMS; CHILDHOOD ISAAC; LUNG-FUNCTION; ASTHMA; CHILDREN; PREVALENCE; ALLERGIES; ANNOYANCE; EXPOSURE; SITE","WOS"
293,"10.1080/16549716.2024.2370100","The perception of air pollution and its health risk: a scoping review of measures and methods","Bahrami, Z; Sato, S; Yang, ZS; Maiti, M; Kanawat, P; Umemura, T; Onishi, K; Terasaki, H; Nakayama, T; Matsumi, Y; Ueda, K",2024,"GLOBAL HEALTH ACTION","17","1","BackgroundAlthough there is increasing awareness of the health risks of air pollution as a global issue, few studies have focused on the methods for assessing individuals' perceptions of these risks. This scoping review aimed to identify previous research evaluating individuals' perceptions of air pollution and its health effects, and to explore the measurement of perceptions, as a key resource for health behaviour.MethodsThe review followed the methodological framework proposed by Arksey and O'Malley. PubMed and Web of Science were searched. After initial and full-text screening, we further selected studies with standardised scales that had previously been tested for reliability and validity in assessing awareness and perceptions.ResultsAfter full-text screening, 95 studies were identified. 'Perception/awareness of air quality' was often measured, as well as 'Perception of health risk.' Only nine studies (9.5%) used validated scaled questionnaires. There was considerable variation in the scales used to measure the multiple dimensions of risk perception for air pollution.ConclusionFew studies used structured scales to quantify individuals' perceptions, limiting comparisons among studies. Standardised methods for measuring health risk perception are needed. Main findings: Among 95 studies assessing health risk perception of air pollution, only nine studies used standardised scales.Added knowledge: There was considerable variation in the scales measuring the multiple dimensions of risk perception for air pollution, which makes comparison among the studies difficult.Global health impact for policy and action: This review highlights the need for the development of globally standardised scale to measure the health risk perception of air pollution.","Air pollution; air quality; health risk; health risk perception; standardised scales; awareness","Air Pollution; Health Knowledge, Attitudes, Practice; Humans; Perception; Risk Assessment; Surveys and Questionnaires; adverse event; air pollution; attitude to health; human; perception; procedures; questionnaire; risk assessment","QUALITY-OF-LIFE; PERCEIVED HEALTH; ENVIRONMENTAL RISK; PUBLIC PERCEPTION; URBAN; AWARENESS; KNOWLEDGE; EXPOSURE; EXPERIENCE; SMOG","WOS"
93,"10.1016/j.buildenv.2020.107574","Thermal and perceived air quality responses between a dedicated outdoor air system with ceiling fans and conventional air-conditioning system","Mihara, K; Sekhar, C; Takemasa, Y; Lasternas, B; Tham, KW",2021,"BUILDING AND ENVIRONMENT","190","","Field surveys were carried out to evaluate the thermal comfort, perceived air quality (PAQ) of occupants and energy consumption in two different spaces of an actual university building, one of which is equipped with a Dedicated Outdoor Air System integrated with ceiling fans (DOAS-CF) and the other equipped with a conventional Fan Coil Unit (FCU). A total of 244 subjects (65 males and 179 females) responded to questionnaires in a design studio operated with DOAS-CF at a warmer setpoint temperature of 27 degrees C and a computer lab operated with FCU at a setpoint temperature of 24 degrees C (which is common for the Tropics). Occupants under DOAS-CF at 27 degrees C felt more thermally comfortable and expressed higher thermal acceptability than those under FCU at 24 degrees C through their behavioral adjustment in choosing their sitting location based on their thermal and air movement preferences. With DOAS-CF, the cooling experienced by the nose has favorably inclined the olfactory sense towards PAQ; however, there is a small percentage who felt the PAQ was unacceptable as they were also thermally uncomfortably warm. Energy consumption of DOAS-CF was 27.7% lower than that of FCU due to warmer setpoint temperature. Despite creating a wide range of effective temperatures, DOAS-CF system can achieve better thermal comfort when occupants' behavioral adaptation is empowered; it also achieves higher energy conservation by increasing setpoint temperature than the conventional mixing AC system.","Air movement; Thermal comfort and acceptability; Perceived air quality; Dedicated outdoor air system with ceiling fans; Behavioral adjustment; Field survey","Air conditioning; Air quality; College buildings; Energy conservation; Energy utilization; Felt; Felts; Surveys; Thermal comfort; Air movement preferences; Behavioral adaptation; Conventional air-conditioning systems; Dedicated outdoor air systems; Effective temperature; Perceived air quality; Set-point temperatures; Thermal acceptabilities; air conditioning; air quality; airflow; field survey; perception; temperature effect; ventilation; Behavioral research","","WOS"
271,"10.1080/10447318.2024.2357860","Understanding Behavioral Intention to Use of Air Quality Monitoring Solutions with Emphasis on Technology Readiness","Aini, Q; Manongga, D; Rahardja, U; Sembiring, I; Li, YM",2024,"INTERNATIONAL JOURNAL OF HUMAN-COMPUTER INTERACTION","","","This study aims to investigate the determinants of Behavioral Intention to Use (BIU) within the scope of Air Quality Monitoring Solution (AQMS), with a focus on Technology Readiness (TR). It explores nine crucial variables: Effort Expectancy (EE), Performance Expectancy (PE), Social Influence (SI), Facilitating Condition (FC), Hedonic Motivation (HM), Price Value (PV), Habit (HB), and TR using the Unified Theory of Acceptance and Use of Technology 2 (UTAUT2) framework. Data collection involved 371 participants via surveys and questionnaires, with demographic variables such as Gender (G), Age (A), and Location (L) serving as moderating factors. Analysis conducted with smart-pls 4.0 software revealed a notable correlation between TR and BIU, identifying HM as the most pivotal factor. The study's theoretical and practical contributions offer a nuanced understanding of the integration between TR features and the UTAUT2 model, highlighting HM's critical role in influencing AQMS user behaviors. Furthermore, it delivers strategic insights for developers and policymakers aimed at improving air quality monitoring systems. The research enhances the comprehension of technology adoption dynamics in environmental surveillance, setting the groundwork for refining AQMS's deployment and efficacy. It aligns technological innovations with user inclinations, underscoring the combined effects of TR and HM on AQMS-related user actions. Ultimately, the findings illuminate TR's significance and interplay within the UTAUT2 framework, providing actionable recommendations for crafting more effective air quality monitoring solutions.","Air quality; behavioral intention to use (BIU); AQMS; technology readiness (TR); pollutant","Behavioral research; Economic and social effects; Environmental technology; Air quality monitoring; Air quality monitoring solution; Behavioral intention; Behavioral intention to use; Hedonic motivations; Intention to use; Pollutant; Technology readiness; The unified theory of acceptance and use of technology(UTAUT); Air quality","ACCEPTANCE; ADOPTION; MODEL; MANAGEMENT; POLLUTION; COVID-19; BANKING","WOS"
415,"10.1371/journal.pone.0161085","Using qualitative and quantitative methods to choose a habitat quality metric for air pollution policy evaluation","Rowe E.C.; Ford A.E.S.; Smart S.M.; Henrys P.A.; Ashmore M.R.",2016,"","11.0","8","Atmospheric nitrogen (N) deposition has had detrimental effects on species composition in a range of sensitive habitats, although N deposition can also increase agricultural productivity and carbon storage, and favours a few species considered of importance for conservation. Conservation targets are multiple, and increasingly incorporate services derived from nature as well as concepts of intrinsic value. Priorities vary. How then should changes in a set of species caused by drivers such as N deposition be assessed? We used a novel combination of qualitative semi-structured interviews and quantitative ranking to elucidate the views of conservation professionals specialising in grasslands, heathlands and mires. Although conservation management goals are varied, terrestrial habitat quality is mainly assessed by these specialists on the basis of plant species, since these are readily observed. The presence and abundance of plant species that are scarce, or have important functional roles, emerged as important criteria for judging overall habitat quality. However, species defined as 'positive indicator-species' (not particularly scarce, but distinctive for the habitat) were considered particularly important. Scarce species are by definition not always found, and the presence of functionally important species is not a sufficient indicator of site quality. Habitat quality as assessed by the key informants was rank-correlated with the number of positive indicator-species present at a site for seven of the nine habitat classes assessed. Other metrics such as species-richness or a metric of scarcity were inconsistently or not correlated with the specialists' assessments. We recommend that metrics of habitat quality used to assess N pollution impacts are based on the occurrence of, or habitat- suitability for, distinctive species. Metrics of this type are likely to be widely applicable for assessing habitat change in response to different drivers. The novel combined qualitative and quantitative approach taken to elucidate the priorities of conservation professionals could be usefully applied in other contexts. © 2016 Rowe et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","","Air Pollution; Algorithms; Conservation of Natural Resources; Ecosystem; Environmental Monitoring; Female; Humans; Male; Models, Theoretical; Qualitative Research; Surveys and Questionnaires; air pollution; driver; grassland; habitat quality; heathland; human; indicator organism; nonhuman; quantitative analysis; quantitative study; semi structured interview; species richness; air pollution; algorithm; analysis; ecosystem; environmental monitoring; environmental protection; female; legislation and jurisprudence; male; procedures; qualitative research; questionnaire; theoretical model","","Scopus"
294,"10.1080/17508975.2012.725530","What do we know about indoor air quality in school classrooms? A critical review of the literature","Chatzidiakou, L; Mumovic, D; Summerfield, AJ",2012,"INTELLIGENT BUILDINGS INTERNATIONAL","4","4","The increasing interest in indoor environmental quality of educational buildings has been underpinned by the rising incidence of asthma and respiratory disease among children, who spend a substantial amount of their lives on the school premises. The susceptibility of children to respiratory disease compared with adults has led to the formulation of regulatory frameworks for the school environment, which specifies maximum CO2 concentrations and minimum airflow rates. This article reviews the evidence that school buildings provide a healthy and satisfactory indoor environment for the occupants. It summarized air pollution levels reported from indoor air quality (IAQ) monitoring surveys and evidence linking school exposure with health responses from the occupants. In addition, environmental and behavioural factors affecting pollution levels in school buildings were examined. The analysis has highlighted the degraded IAQ in some schools that often exceed WHO guidelines, while health impacts of school exposure were reported for concentrations below current guidelines.","allergens; bacteria; carbon dioxide (CO2); fungi; health impacts; nitrogen dioxide (NO2); ozone (O-3); particulate matter (PM); schools; ventilation rates; volatile organic compounds (VOCs)","Fungi; Bacteria; Fungi; Health; Indoor air pollution; Nitrogen oxides; Ozone; Pulmonary diseases; School buildings; Volatile organic compounds; allergens; Health impact; Nitrogen dioxides; Particulate Matter; schools; Ventilation rate; adult; air quality; allergy; asthma; atmospheric pollution; bacterium; carbon dioxide; child health; critical analysis; disease incidence; fungus; guideline; health impact; indoor air; literature review; nitrogen dioxide; ozone; pollution exposure; student; ventilation; volatile organic compound; World Health Organization; Carbon dioxide","VOLATILE ORGANIC-COMPOUNDS; DAY-CARE-CENTERS; THERMAL COMFORT; OUTDOOR-AIR; RESPIRATORY SYMPTOMS; CAT ALLERGEN; ENVIRONMENTAL-QUALITY; BRONCHIAL REACTIVITY; PARTICULATE MATTER; ELEMENTARY-SCHOOLS","WOS"
