"ID","DOI","Title","Authors","Year","Source.Title","Volume","Issue","Abstract","Author.Keywords","Scopus.Keywords","WOS.Keywords","Source"
403,"10.1186/s12909-023-04785-1","Short animated video increases knowledge and perceived comfort in clinical counseling on inequitable health impacts of air pollution among interprofessional health learners and clinicians","Doheny, BM; Inglis, JJ; Boll, KA; Lunos, S; Surapaneni, VL",2023,"BMC MEDICAL EDUCATION","23","1","BackgroundAir pollution is a major health risk contributing to global morbidity and mortality, yet clinicians do not routinely engage in counseling patients on this topic. Clinicians cite their lack of education as a common barrier. We developed a two-minute animated video on mitigating air pollution health risks and evaluated the efficacy of this video as an educational tool.MethodsIn March-June 2021, a convenience sample of Minnesota interprofessional health learners and clinicians viewed the video and completed an electronic survey that assessed pre-/post-video intervention changes in (a) didactic and clinically applied knowledge on health impacts of air pollution, (b) perceived comfort in identifying at-risk patients and counseling them on relevant preventive health behaviors, (c) intentions/barriers to counseling patients, (d) beliefs and attitudes related to the health harms of air pollution, and (e) perceptions of the overall acceptability of the intervention.ResultsThe 218 participants included learners and clinicians in medicine, nursing, and advanced practice provision. Respondents' knowledge scores and self-reported level of comfort in identifying high-risk patients and counseling them on preventative health behaviors increased significantly pre-/post-intervention. The video also effectively altered participants' misperceptions about the health impacts of air pollution. While less than half of participants (43.6%) reported they intended to engage in counseling patients as a result of watching the video, 52.3% indicated they might do so. Lack of time during clinical encounters and lack of training were reported as persistent barriers to engaging in this counseling. Overall, participants found the video to be an effective educational tool, indicating that they wanted their colleagues and patients to watch the video and would like to see further short, animated videos on other environmental health topics.ConclusionsA two-minute animated educational video significantly improved knowledge of inequitable health impacts of air pollution and improved perceived comfort in identifying and counseling at-risk patients among health professional learners and clinicians regardless of profession, level of training, or pre-intervention knowledge level. Academic health professional training programs and health systems should consider adopting this modality as a tool for educating learners, clinicians, and patients on environmental health risks.","Climate; Air pollution; Health equity; Clinical encounter; Climate change; Counseling; Climate change health impacts; Health and social inequities; Social justice; Environmental health; Health behavior; Health risk behavior; Professional education","Air Pollution; Counseling; Health Behavior; Health Personnel; Humans; Minnesota; adult; air pollution; article; climate change; comfort; comparative effectiveness; convenience sample; counseling; environmental health; female; health behavior; health equity; health hazard; health practitioner; high risk patient; human; major clinical study; male; Minnesota; nursing; occupation; perception; risk assessment; social justice; training; videorecording; vocational education; education; health behavior; health care personnel; prevention and control","CLIMATE-CHANGE; MEMBERS; VISITS","WOS"
387,"10.1186/1471-2458-12-819","Small proportions of actively-smoking patrons and high PM2.5 levels in southern California tribal casinos: support for smoking bans or designated smoking areas","Klepeis, NE; Omoto, J; Ong, SL; Omoto, HS; Dhaliwal, N",2012,"BMC PUBLIC HEALTH","12","","Background: Nearly all California casinos currently allow smoking, which leads to potentially high patron exposure to secondhand tobacco smoke pollutants. Some argue that smoking restrictions or bans would result in a business drop, assuming > 50% of patrons smoke. Evidence in Nevada and responses from the 2008 California tobacco survey refute this assertion. The present study investigates the proportion of active smokers in southern California tribal casinos, as well as occupancy and PM2.5 levels in smoking and nonsmoking sections. Methods: We measured active-smoker and total-patron counts during Friday or Saturday night visits (two per casino) to smoking and nonsmoking gaming areas inside 11 southern California casinos. We counted slot machines and table games in each section, deriving theoretical maximum capacities and occupancy rates. We also measured PM2.5 concentrations (or used published levels) in both nonsmoking and smoking areas. Results: Excluding one casino visit with extremely high occupancy, we counted 24,970 patrons during 21 casino visits of whom 1,737 were actively smoking, for an overall active- smoker proportion of 7.0% and a small range of similar to 5% across casino visits (minimum of 5% and maximum of 10%). The differences in mean inter-casino active-smoker proportions were not statistically significant. Derived occupancy rates were 24% to 215% in the main (low-stakes) smoking-allowed slot or table areas. No relationship was found between observed active-smoker proportions and occupancy rate. The derived maximum capacities of nonsmoking areas were 1% to 29% of the overall casino capacity (most under 10%) and their observed occupancies were 0.1 to over 3 times that of the main smoking-allowed casino areas. Seven of twelve visits to nonsmoking areas with no separation had occupancy rates greater than main smoking areas. Unenclosed nonsmoking areas don't substantially protect occupants from PM2.5 exposure. Nonsmoking areas encapsulated inside smoking areas or in a separate, but unenclosed, area had PM2.5 levels that were 10 to 60 mu g/m(3) and 6 to 23 mu g/m(3) higher than outdoor levels, respectively, indicating contamination from smoking. Conclusions: Although fewer than roughly 10% of casino patrons are actively smoking on average, these individuals substantially increase PM2.5 exposure for all patrons in smoking and unenclosed nonsmoking areas. Nonsmoking areas may be too inconvenient, small, or undesirable to serve a substantial number of nonsmoking patrons. Imposing indoor smoking bans, or contained smoking areas with a maximum capacity of up to 10% of the total patronage, would offer protection from PM2.5 exposures for nonsmoking patrons and reduce employee exposures.","Secondhand smoke; Fine particles; Active smoker counts; Nonsmoking gaming","Air Pollution, Indoor; California; Gambling; Humans; Particulate Matter; Smoking; Tobacco Smoke Pollution; MLCS; MLOWN; article; human; indoor air pollution; particulate matter; passive smoking; pathological gambling; smoking; United States","ENVIRONMENTAL TOBACCO-SMOKE; SECONDHAND SMOKE; AIR-POLLUTION; EXPOSURE","WOS"
242,"10.1023/A:1005235932153","State of science and knowledge gaps with respect to air pollution impacts on forests: Reports from concurrent IUFRO 7.04.00 working party sessions","Percy, K; Bucher, J; Cape, J; Ferretti, M; Heath, R; Jones, HE; Karnosky, D; Matyssek, R; Muller-Starck, G; Paoletti, E; Rosengren-Brinck, U; Sheppard, L; Skelly, J; Weetman, G",1999,"WATER AIR AND SOIL POLLUTION","116","1-2","","","","","WOS"
696,"","Survey on the use of a novel endonasal disposable device proposed in order to capture and eliminate air polluting particulate matter; [Sondaggio d'opinione sull'impiego di un innovativo dispositivo usa-e-getta endonasale per la cattura e l'eliminazione del particolato aerocontaminante]","Narciso P.; Cantera E.; Picano A.; Allegra L.",2009,"","63.0","5","Foreword. It has recently been patented and presented a novel individual endonasal disposable medical device (temporarily named Smart Nose), consisting in a couple of small cone trunks with an internal helix (the entire tool in soft medical silicone), which ""captures"" and eliminates airborne particulate matter, in particular of polluting origin (PM) but also of allergic nature. Air clearance from such noxious particles has been assessed, as well as nasal resistances, with different configurations of the device, and consequently the most ""equilibrated"" geometry has been selected considering the best possible ""filtering"" efficiency vs the best possible respect of nasal respiratory patency. The ""capturing"" properties of the device are due to a special biogel stratified on the internal surface of each cone trunk and helix: such biogel captures PM due to its electrostatic properties, fixes it thank to its high viscosity and eliminates it (it's disposable). Aim. This paper presents the results of a survey on the opinion of a sample of citizens about the potential agreement on such individual defense from atmospheric pollutants and other airborne noxious particles. Subjects andmethod.The interwiewed persons were 279 common citizens transiently exposed to urban outdoor pollution, but also persons more ""sensible"" to pollution and airborne particle-derived problems: 19 citizens suffering from allergic oculorhinitis and bronchial asthma, 50 workers operating in an open urban context or unhealthy environment, plus 52 snorers not belonging to such last two categories. Results. The survey in general has demonstrated high interest of the interviewed persons towards Smart Nose: a positive impression has been referred by 70% common citizens, 84% allergics, 73% ""polluted"" workers. 46% snorers. About 50% of the potential users are convinced about the utility of the device by the description of its characteriscics, others would prefer to test it in advance. Neither invasivity nor fear of unpleasant nasal sensations are likely to constitute a problem: a proposed costless proof is accepted by >90% of the sample, specially by younger people. Conclusion. Exposure to the inhalation to noxious particulate matter is a sensible problem for the citizens, specially those exposed to PM for professional reasons or allergic to pollens and other airborne allergens; less for subjects suffering from disturbances whose solution is linked to proper curative measures more than to preventive ones (snorers). Hope in possible measures intended to clear inspired air passes also through the expectance of relatively costless individual solutions such as that represented by Smart Nose device.","Aero-allergens; Air pollution; Medical device; Opinion survey; Particulate matter","allergen; air pollution; air pollution control; allergic rhinitis; asthma; cost benefit analysis; device; disposable equipment; endonasal disposable device; health care survey; human; interview; nose airway resistance; occupational exposure; particulate matter; pollen allergy; review; snoring; urban area","","Scopus"
105,"10.1016/j.cosust.2016.12.003","Sustainable policy-key considerations for air quality and climate change","Melamed, ML; Schmale, J; von Schneidemesser, E",2016,"CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY","23","","Air quality and climate change are inexorably linked from their emission sources to their impacts on climate, human health, and ecosystems, including agriculture. However, in global environmental change and sustainability policies the link between air quality and climate change is often ignored. To facilitate including the link between air pollution and climate change in the policy process, three key considerations (1) mix of emissions, (2) lifetime, and (3) benefits and trade-offs should be taken into account. These three key considerations will help decision makers understand how proposed policies may impact the emissions of air pollutants and greenhouse gases and their resulting impacts on climate, human health, and ecosystems, thus reducing unintended consequences and likely resulting in additional economic and environmental benefits.","","","CO-BENEFITS; POLLUTION; SECURITY; HEALTH","WOS"
598,"10.3727/154427223X16717265382804","THE RELEVANCE OF AIR QUALITY PERCEPTIONS ON TRAVEL BEHAVIOR OF VISITORS WITH RESPIRATORY DISEASES","Rodrigues, V; Eusébio, C; Carneiro, MJ; Madaleno, M; Robaina, M; Gama, C; Monteiro, A",2023,"TOURISM REVIEW INTERNATIONAL","27","2","Air pollution is one of the most challenging environmental issues influencing the lifestyles of the world's population. Every year millions of respiratory diseases and premature deaths are directly attributed to it. Therefore, people who suffer from respiratory diseases are more vulnerable to variations in air quality, as direct exposure leads to exacerbation of symptoms, more hospitalizations, and behavioral changes. This study aims to examine the impact of air pollution on the travel behavior of people with respiratory diseases. To accomplish this objective, a mixed methodological approach is used, applying questionnaires and interviews. The results show that visitors with respiratory diseases are more likely to value air quality and to engage in adaptive measures to prevent the effects of air pollution episodes at the destination. This study enriches the tourism literature by examining how air quality influences visitors with respiratory illnesses and provides practical implications for the tourism industry.","Tourism; Respiratory diseases; Air quality; Adaptive behaviors; Travel behavior","","PARTICULATE MATTER; INBOUND TOURISM; POLLUTION; IMPACT; CHINA; SMOG; SEGMENTATION; ASSOCIATION; RESPONSES; PORTUGAL","WOS"
339,"10.1111/j.1539-6924.1984.tb00139.x","Technical Uncertainty in Quantitative Policy Analysis — A Sulfur Air Pollution Example","Morgan M.G.; Morris S.C.; Henrion M.; Amaral D.A.L.; Rish W.R.",1984,"","4.0","3","Expert judgments expressed as subjective probability distributions provide an appropriate means of incorporating technical uncertainty in some quantitative policy studies. Judgments and distributions obtained from several experts allow one to explore the extent to which the conclusions reached in such a study depend on which expert one talks to. For the case of sulfur air pollution from coal‐fired power plants, estimates of sulfur mass balance as a function of plume flight time are shown to vary little across the range of opinions of leading atmospheric scientists while estimates of possible health impacts are shown to vary widely across the range of opinions of leading scientists in air pollution health effects. Copyright © 1984, Wiley Blackwell. All rights reserved","air pollution health effects; coal‐fired power plant; long‐range transport; stochastic simulation; subjective expert judgement; sulfate; sulfur air pollution; Uncertainty","ENVIRONMENTAL ENGINEERING - Public Policy; PROBABILITY - Random Processes; sulfur; air pollution; atmospheric transport; diagnosis; ecology; electric power plant; etiology; human; methodology; nonbiological model; JUDGMENT UNDER UNCERTAINTY; QUANTITATIVE POLICY ANALYSIS; SULFUR AIR POLLUTION; TECHNICAL UNCERTAINTY; AIR POLLUTION","","Scopus"
21,"10.1007/s10563-019-09265-5","The Effect of K Salts on SO2-SO3 Conversion and Denitration Behavior over V2O5-WO3/TiO2 Catalysts","Xiao, HP; Dou, CZ; Ru, Y; Qi, C; Cai, L",2019,"CATALYSIS SURVEYS FROM ASIA","23","1","A series of V2O5-WO3/TiO2 catalysts treated by KCl or K2SO4 were prepared using the equal volume impregnation method. The effects of adding these K salts on SO2-SO3 conversion and on denitration behavior over the catalyst were studied, using reactor trials and various characterization methods, including NH3-TPD, H-2-TPR, ICP, BET, XRD, SEM, FT-IR and XPS. The results of catalytic activity evaluation tests show that adding K salts decreases the denitration efficiency, while SO2 enhances the activity of the KCl-poisoned catalyst to an extent. The presence of K salts also improves the SO3 formation rate, such that the SO3 formation rate for the K2SO4-poisoned catalyst is as high as 1.53% at 410 degrees C (compared with 0.60% for the fresh catalyst). The characterization data indicate that K salts aggregate on the catalyst surface, blocking the pores of the catalyst. The reduction ability of the catalyst is decreased slightly and new weakly acidic sites appear. In addition, the concentration of strongly acidic sites declines. SO2 can increase the surface acidity of the catalyst. K salts increase the number of V5+=O bonds and weakly acidic sites, but consume oxygen atoms along with V and W species. Importantly, the strength of the V5+=O bonds, the concentration of surface chemically adsorbed oxygen and the V4+/V5+ ratio all played vital roles in improving the conversion of SO2-SO3 and in enhancing the NO reduction. [GRAPHICS] .","K poisoning; SO3; SO42-; V2O5-WO3; TiO2 catalysts; Denitration","","V2O5/WO3-TIO2 SCR CATALYSTS; CHEMICAL DEACTIVATION; TEMPERATURE NH3-SCR; TITANIA CATALYSTS; REDUCTION; OXIDE; NOX; POTASSIUM; ADDITIVES; OXIDATION","WOS"
535,"10.3390/ijerph17103561","The Effects of Social, Personal, and Behavioral Risk Factors and PM2.5 on Cardio-Metabolic Disparities in a Cohort of Community Health Center Patients","Juarez, PD; Tabatabai, M; Valdez, RB; Hood, DB; Im, W; Mouton, C; Colen, C; Al-Hamdan, MZ; Matthews-Juarez, P; Lichtveld, MY; Sarpong, D; Ramesh, A; Langston, MA; Rogers, GL; Phillips, CA; Reichard, JF; Donneyong, MM; Blot, W",2020,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","17","10","(1) Background: Cardio-metabolic diseases (CMD), including cardiovascular disease, stroke, and diabetes, have numerous common individual and environmental risk factors. Yet, few studies to date have considered how these multiple risk factors together affect CMD disparities between Blacks and Whites. (2) Methods: We linked daily fine particulate matter (PM2.5) measures with survey responses of participants in the Southern Community Cohort Study (SCCS). Generalized linear mixed modeling (GLMM) was used to estimate the relationship between CMD risk and social-demographic characteristics, behavioral and personal risk factors, and exposure levels of PM2.5. (3) Results: The study resulted in four key findings: (1) PM2.5 concentration level was significantly associated with reported CMD, with risk rising by 2.6% for each mu g/m(3) increase in PM2.5; (2) race did not predict CMD risk when clinical, lifestyle, and environmental risk factors were accounted for; (3) a significant variation of CMD risk was found among participants across states; and (4) multiple personal, clinical, and social-demographic and environmental risk factors played a role in predicting CMD occurrence. (4) Conclusions: Disparities in CMD risk among low social status populations reflect the complex interactions of exposures and cumulative risks for CMD contributed by different personal and environmental factors from natural, built, and social environments.","cardio-metabolic disease; PM2.5; cardiovascular disease; diabetes; stroke; personal; clinical and environmental risk factors; health disparities","Air Pollutants; Air Pollution; Cardiovascular Diseases; Cohort Studies; Community Health Centers; Environmental Exposure; Female; Health Status Disparities; Humans; Male; Middle Aged; Particulate Matter; Risk Factors; cardiovascular disease; cohort analysis; diabetes; environmental factor; particulate matter; risk factor; stroke; adult; Article; behavior; Black person; cardiometabolic risk; Caucasian; cross-sectional study; demography; environmental exposure; environmental factor; female; health center; human; hypercholesterolemia; hypertension; lifestyle; major clinical study; male; obesity; particulate matter; prevalence; race; risk factor; rural area; social aspect; air pollutant; air pollution; cardiovascular disease; cohort analysis; health disparity; middle aged; risk factor; toxicity","CORONARY-HEART-DISEASE; C-REACTIVE PROTEIN; CARDIOVASCULAR-DISEASE; AIR-POLLUTION; PARTICULATE MATTER; RESIDENTIAL SEGREGATION; ENVIRONMENTAL-FACTORS; ALLOSTATIC LOAD; BLOOD-PRESSURE; UNITED-STATES","WOS"
251,"10.1055/a-0873-3574","The Role of Air Pollutants for Health: A Reply to the Expert Opinion of the International Society for Environmental Epidemiology (ISEE) and the European Respiratory Society (ERS); [Die Rolle der Luftschadstoffe für die Gesundheit: Eine Replik auf die Expertise der Internationalen Gesellschaft für Umweltepidemiologie (ISEE) und der European Respiratory Society (ERS)]","Köhler D.; Hetzel M.; Klingner M.; Koch T.; Ewig S.; Becher G.; Lindemann H.; Voshaar T.; Costabel U.",2019,"","73.0","5","[No abstract available]","","air pollutant; Article; health; human; medical society; priority journal","","Scopus"
293,"10.1080/16549716.2024.2370100","The perception of air pollution and its health risk: a scoping review of measures and methods","Bahrami, Z; Sato, S; Yang, ZS; Maiti, M; Kanawat, P; Umemura, T; Onishi, K; Terasaki, H; Nakayama, T; Matsumi, Y; Ueda, K",2024,"GLOBAL HEALTH ACTION","17","1","BackgroundAlthough there is increasing awareness of the health risks of air pollution as a global issue, few studies have focused on the methods for assessing individuals' perceptions of these risks. This scoping review aimed to identify previous research evaluating individuals' perceptions of air pollution and its health effects, and to explore the measurement of perceptions, as a key resource for health behaviour.MethodsThe review followed the methodological framework proposed by Arksey and O'Malley. PubMed and Web of Science were searched. After initial and full-text screening, we further selected studies with standardised scales that had previously been tested for reliability and validity in assessing awareness and perceptions.ResultsAfter full-text screening, 95 studies were identified. 'Perception/awareness of air quality' was often measured, as well as 'Perception of health risk.' Only nine studies (9.5%) used validated scaled questionnaires. There was considerable variation in the scales used to measure the multiple dimensions of risk perception for air pollution.ConclusionFew studies used structured scales to quantify individuals' perceptions, limiting comparisons among studies. Standardised methods for measuring health risk perception are needed. Main findings: Among 95 studies assessing health risk perception of air pollution, only nine studies used standardised scales.Added knowledge: There was considerable variation in the scales measuring the multiple dimensions of risk perception for air pollution, which makes comparison among the studies difficult.Global health impact for policy and action: This review highlights the need for the development of globally standardised scale to measure the health risk perception of air pollution.","Air pollution; air quality; health risk; health risk perception; standardised scales; awareness","Air Pollution; Health Knowledge, Attitudes, Practice; Humans; Perception; Risk Assessment; Surveys and Questionnaires; adverse event; air pollution; attitude to health; human; perception; procedures; questionnaire; risk assessment","QUALITY-OF-LIFE; PERCEIVED HEALTH; ENVIRONMENTAL RISK; PUBLIC PERCEPTION; URBAN; AWARENESS; KNOWLEDGE; EXPOSURE; EXPERIENCE; SMOG","WOS"
93,"10.1016/j.buildenv.2020.107574","Thermal and perceived air quality responses between a dedicated outdoor air system with ceiling fans and conventional air-conditioning system","Mihara, K; Sekhar, C; Takemasa, Y; Lasternas, B; Tham, KW",2021,"BUILDING AND ENVIRONMENT","190","","Field surveys were carried out to evaluate the thermal comfort, perceived air quality (PAQ) of occupants and energy consumption in two different spaces of an actual university building, one of which is equipped with a Dedicated Outdoor Air System integrated with ceiling fans (DOAS-CF) and the other equipped with a conventional Fan Coil Unit (FCU). A total of 244 subjects (65 males and 179 females) responded to questionnaires in a design studio operated with DOAS-CF at a warmer setpoint temperature of 27 degrees C and a computer lab operated with FCU at a setpoint temperature of 24 degrees C (which is common for the Tropics). Occupants under DOAS-CF at 27 degrees C felt more thermally comfortable and expressed higher thermal acceptability than those under FCU at 24 degrees C through their behavioral adjustment in choosing their sitting location based on their thermal and air movement preferences. With DOAS-CF, the cooling experienced by the nose has favorably inclined the olfactory sense towards PAQ; however, there is a small percentage who felt the PAQ was unacceptable as they were also thermally uncomfortably warm. Energy consumption of DOAS-CF was 27.7% lower than that of FCU due to warmer setpoint temperature. Despite creating a wide range of effective temperatures, DOAS-CF system can achieve better thermal comfort when occupants' behavioral adaptation is empowered; it also achieves higher energy conservation by increasing setpoint temperature than the conventional mixing AC system.","Air movement; Thermal comfort and acceptability; Perceived air quality; Dedicated outdoor air system with ceiling fans; Behavioral adjustment; Field survey","Air conditioning; Air quality; College buildings; Energy conservation; Energy utilization; Felt; Felts; Surveys; Thermal comfort; Air movement preferences; Behavioral adaptation; Conventional air-conditioning systems; Dedicated outdoor air systems; Effective temperature; Perceived air quality; Set-point temperatures; Thermal acceptabilities; air conditioning; air quality; airflow; field survey; perception; temperature effect; ventilation; Behavioral research","","WOS"
271,"10.1080/10447318.2024.2357860","Understanding Behavioral Intention to Use of Air Quality Monitoring Solutions with Emphasis on Technology Readiness","Aini, Q; Manongga, D; Rahardja, U; Sembiring, I; Li, YM",2024,"INTERNATIONAL JOURNAL OF HUMAN-COMPUTER INTERACTION","","","This study aims to investigate the determinants of Behavioral Intention to Use (BIU) within the scope of Air Quality Monitoring Solution (AQMS), with a focus on Technology Readiness (TR). It explores nine crucial variables: Effort Expectancy (EE), Performance Expectancy (PE), Social Influence (SI), Facilitating Condition (FC), Hedonic Motivation (HM), Price Value (PV), Habit (HB), and TR using the Unified Theory of Acceptance and Use of Technology 2 (UTAUT2) framework. Data collection involved 371 participants via surveys and questionnaires, with demographic variables such as Gender (G), Age (A), and Location (L) serving as moderating factors. Analysis conducted with smart-pls 4.0 software revealed a notable correlation between TR and BIU, identifying HM as the most pivotal factor. The study's theoretical and practical contributions offer a nuanced understanding of the integration between TR features and the UTAUT2 model, highlighting HM's critical role in influencing AQMS user behaviors. Furthermore, it delivers strategic insights for developers and policymakers aimed at improving air quality monitoring systems. The research enhances the comprehension of technology adoption dynamics in environmental surveillance, setting the groundwork for refining AQMS's deployment and efficacy. It aligns technological innovations with user inclinations, underscoring the combined effects of TR and HM on AQMS-related user actions. Ultimately, the findings illuminate TR's significance and interplay within the UTAUT2 framework, providing actionable recommendations for crafting more effective air quality monitoring solutions.","Air quality; behavioral intention to use (BIU); AQMS; technology readiness (TR); pollutant","Behavioral research; Economic and social effects; Environmental technology; Air quality monitoring; Air quality monitoring solution; Behavioral intention; Behavioral intention to use; Hedonic motivations; Intention to use; Pollutant; Technology readiness; The unified theory of acceptance and use of technology(UTAUT); Air quality","ACCEPTANCE; ADOPTION; MODEL; MANAGEMENT; POLLUTION; COVID-19; BANKING","WOS"
415,"10.1371/journal.pone.0161085","Using qualitative and quantitative methods to choose a habitat quality metric for air pollution policy evaluation","Rowe E.C.; Ford A.E.S.; Smart S.M.; Henrys P.A.; Ashmore M.R.",2016,"","11.0","8","Atmospheric nitrogen (N) deposition has had detrimental effects on species composition in a range of sensitive habitats, although N deposition can also increase agricultural productivity and carbon storage, and favours a few species considered of importance for conservation. Conservation targets are multiple, and increasingly incorporate services derived from nature as well as concepts of intrinsic value. Priorities vary. How then should changes in a set of species caused by drivers such as N deposition be assessed? We used a novel combination of qualitative semi-structured interviews and quantitative ranking to elucidate the views of conservation professionals specialising in grasslands, heathlands and mires. Although conservation management goals are varied, terrestrial habitat quality is mainly assessed by these specialists on the basis of plant species, since these are readily observed. The presence and abundance of plant species that are scarce, or have important functional roles, emerged as important criteria for judging overall habitat quality. However, species defined as 'positive indicator-species' (not particularly scarce, but distinctive for the habitat) were considered particularly important. Scarce species are by definition not always found, and the presence of functionally important species is not a sufficient indicator of site quality. Habitat quality as assessed by the key informants was rank-correlated with the number of positive indicator-species present at a site for seven of the nine habitat classes assessed. Other metrics such as species-richness or a metric of scarcity were inconsistently or not correlated with the specialists' assessments. We recommend that metrics of habitat quality used to assess N pollution impacts are based on the occurrence of, or habitat- suitability for, distinctive species. Metrics of this type are likely to be widely applicable for assessing habitat change in response to different drivers. The novel combined qualitative and quantitative approach taken to elucidate the priorities of conservation professionals could be usefully applied in other contexts. © 2016 Rowe et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.","","Air Pollution; Algorithms; Conservation of Natural Resources; Ecosystem; Environmental Monitoring; Female; Humans; Male; Models, Theoretical; Qualitative Research; Surveys and Questionnaires; air pollution; driver; grassland; habitat quality; heathland; human; indicator organism; nonhuman; quantitative analysis; quantitative study; semi structured interview; species richness; air pollution; algorithm; analysis; ecosystem; environmental monitoring; environmental protection; female; legislation and jurisprudence; male; procedures; qualitative research; questionnaire; theoretical model","","Scopus"
546,"10.3390/ijerph19063744","Utilization Intention of Community Pharmacy Service under the Dual Threats of Air Pollution and COVID-19 Epidemic: Moderating Effects of Knowledge and Attitude toward COVID-19","Deng Y.-M.; Wu H.-W.; Liao H.-E.",2022,"","19.0","6","The utilization of pharmacy services in response to the threat of COVID-19 infection remains unclear in areas suffering from air pollution, and little is known regarding the effects of knowledge and attitude (KA) toward COVID-19 on this preventive behavior. This study aimed to explore how the residents perceived and reacted to the new threats of the epidemic and how KA may affect the correlation. Based on the health belief model (HBM), this research took the pharmacy service utilization (PSU) as an example to explain the preventive behavior. The samples were 375 respondents recruited from five districts near the industrial parks. T-test, ANOVA, and regression analyses of SPSS 22.0 were used to analyze the data. Test results show that self-efficacy was the strongest predictor, followed by the net perceived benefit. KA moderated the association of perceived threat and PSU intention. The levels of air pollution of a district may not be a good predictor for the preventive behavior against COVID-19. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Air pollution; COVID-19; Disease prevention; Health belief model; Pharmacy service","Air Pollution; Community Pharmacy Services; COVID-19; Humans; Intention; Surveys and Questionnaires; atmospheric pollution; COVID-19; disease control; disease spread; epidemic; knowledge based system; public health; adult; air pollution; Article; attitude to illness; behavior assessment; coronavirus disease 2019; demography; descriptive research; environmental monitoring; epidemic; female; geographic distribution; health belief; health care delivery; health service; human; infection prevention; major clinical study; male; pharmaceutical care; pharmacy (shop); PM10 exposure; PM2.5 exposure; risk assessment; risk factor; self concept; social status; behavior; epidemiology; prevention and control; questionnaire","","Scopus"
208,"10.1016/j.scitotenv.2010.09.025","What do we know about effects of desert dust on air quality and human health in West Africa compared to other regions?","De Longueville, F; Hountondji, YC; Henry, S; Ozer, P",2010,"SCIENCE OF THE TOTAL ENVIRONMENT","409","1","This study aims to compare on the one hand the geographical distribution of the desert dust source areas their contribution to quantities emitted into the atmosphere the trajectories and the quantities deposited with on the other hand the areas of research interest focused on the desert dust impacts on air quality and/or human health Based on a systematic review of the literature using the ISI Web of Knowledge database we found 231 articles published over the last decade on the desert dust impacts on air quality Of these 48% concerned Asian dust and 39% Saharan dust with the remaining 13% divided between the other dust source areas However only one of these studies addressed the worsening air pollution in West Africa even though it is very close to the Sahara the greatest contributor to the global dust budget Moreover there have been very few studies (41) looking at the direct links between desert dust and human health in this context too no interest has been shown in West Africa Yet this region is also among the areas in which morbidity rates have been noted to be far higher than those found in other regions of the world and where respiratory infections alone account for more than 20% of the causes of infant mortality This survey highlights a clear imbalance between those areas most exposed to dust and the most studied areas in terms of dust impacts Given these findings and the often alarming results published about other regions of the world we advocate a revival of interest in research on West Africa in order to achieve a better understanding of the desert dust impacts on air quality and health among the populations of this region (C) 2010 Elsevier BV All rights reserved","Dust; Air quality; Health; West Africa","Africa, Western; Air Movements; Air Pollution; Atmosphere; Cardiovascular Diseases; Desert Climate; Dust; Health Status; Humans; Respiratory Tract Diseases; West Africa; Air quality; Health; Landforms; Asian dust; Desert dust; Direct links; Dust sources; Geographical distribution; Human health; Infant mortality; Knowledge database; Saharan dust; Systematic Review; West Africa; air quality; atmospheric pollution; cause of death; dust; geographical distribution; health impact; health survey; infant mortality; morbidity; pollutant source; pollution exposure; respiratory disease; Africa; air pollution; air quality; airborne particle; desert; dust; dust exposure; environmental impact; geographic distribution; human; infant mortality; mineral dust; morbidity; particulate matter; pollution transport; priority journal; respiratory tract infection; review; systematic review; Dust","ACUTE RESPIRATORY-INFECTIONS; EASTERN UNITED-STATES; UV-ABSORBING AEROSOLS; PEAK EXPIRATORY FLOW; SUB-SAHARAN AFRICA; DEVELOPING-COUNTRIES; DAILY MORTALITY; PARTICLE-SIZE; MINERAL DUST; METROPOLITAN-AREA","WOS"
705,"","What the physician should know about air pollution","Rosen F.L.",1981,"","47.0","5","[No abstract available]","","Air Pollution; Heating; Respiratory Hypersensitivity; Smog; Temperature; Weather; carbon monoxide; hydrocarbon; hydrogen sulfide; nitrogen dioxide; ozone; sulfur dioxide; air pollution; ecology; pollutant; short survey","","Scopus"
